번호,공시대상회사,보고서명,제출인,접수일자,비고,popup_href,report_href
48,코  에스엘에스바이오,[기재정정]사업보고서 (2017.12),에스엘에스바이오,2018.11.15,,01112700,20181005000462
49,코  시노펙스,[기재정정]사업보고서 (2017.12),시노펙스,2018.11.14,연,00203023,20181005000462
50,기  아이엠캐피탈,[기재정정]사업보고서 (2017.12),아이엠캐피탈,2018.11.14,연,00796471,20181005000462
51,코  시노펙스,[기재정정]사업보고서 (2016.12),시노펙스,2018.11.14,연,00203023,20181005000462
52,기  세영디앤씨,[기재정정]사업보고서 (2017.12),세영디앤씨,2018.11.14,연,00347877,20181005000462
53,기  현대종합특수강,[기재정정]사업보고서 (2017.12),현대종합특수강,2018.11.14,연,00864842,20181005000462
54,유  에이플러스에셋,[기재정정]사업보고서 (2017.12),에이플러스에셋,2018.11.14,,00684802,20181005000462
55,기  우리은행,[기재정정]사업보고서 (2017.12),우리은행,2018.11.14,연,00254045,20181005000462
56,코  KD,[기재정정]사업보고서 (2016.12),KD,2018.11.09,연,00111218,20181005000462
57,코  KD,[기재정정]사업보고서 (2015.12),KD,2018.11.09,연,00111218,20181005000462
58,유  이수화학,[기재정정]사업보고서 (2017.12),이수화학,2018.11.07,연,00145552,20181005000462
59,유  이수화학,[기재정정]사업보고서 (2016.12),이수화학,2018.11.07,연,00145552,20181005000462
60,유  이수화학,[기재정정]사업보고서 (2015.12),이수화학,2018.11.07,연,00145552,20181005000462
61,유  이수화학,[기재정정]사업보고서 (2014.12),이수화학,2018.11.07,연,00145552,20181005000462
62,유  이수화학,[기재정정]사업보고서 (2013.12),이수화학,2018.11.07,연,00145552,20181005000462
63,유  이수화학,[기재정정]사업보고서 (2012.12),이수화학,2018.11.07,연,00145552,20181005000462
64,유  이수화학,[기재정정]사업보고서 (2011.12),이수화학,2018.11.07,연,00145552,20181005000462
65,유  SGC에너지,[기재정정]사업보고서 (2017.12),SGC에너지,2018.11.06,연,00125150,20181005000462
66,기  선향,사업보고서 (2017.12),선향,2018.11.02,,01323263,20181005000462
67,유  웅진,[기재정정]사업보고서 (2017.12),웅진,2018.11.02,연,00143651,20181005000462
68,유  이연제약,[기재정정]사업보고서 (2017.12),이연제약,2018.10.31,연,00145598,20181005000462
69,기  다이오진,[기재정정]사업보고서 (2017.12),다이오진,2018.10.30,,01163050,20181005000462
70,코  씨엑스아이,사업보고서 (2018.06),씨엑스아이,2018.10.29,연,00800084,20181005000462
71,코  수젠텍,[기재정정]사업보고서 (2017.12),수젠텍,2018.10.29,,01063954,20181005000462
72,코  인텍플러스,[기재정정]사업보고서 (2017.12),인텍플러스,2018.10.29,연,00479787,20181005000462
73,코  엠벤처투자,[기재정정]사업보고서 (2017.12),엠벤처투자,2018.10.26,연,00136642,20181005000462
74,기  산은캐피탈,[기재정정]사업보고서 (2017.12),산은캐피탈,2018.10.26,연,00260356,20181005000462
75,기  케이비캐피탈,[기재정정]사업보고서 (2017.12),케이비캐피탈,2018.10.26,연,00161408,20181005000462
76,기  케이비캐피탈,[기재정정]사업보고서 (2016.12),케이비캐피탈,2018.10.26,,00161408,20181005000462
77,유  덕양산업,[기재정정]사업보고서 (2017.12),덕양산업,2018.10.26,연,00114154,20181005000462
78,코  GRT,사업보고서 (2018.06),GRT,2018.10.25,연,01170962,20181005000462
79,유  JW중외제약,[기재정정]사업보고서 (2017.12),JW중외제약,2018.10.24,연,00149947,20181005000462
80,유  JW중외제약,[기재정정]사업보고서 (2016.12),JW중외제약,2018.10.24,연,00149947,20181005000462
81,유  KB금융,[기재정정]사업보고서 (2017.12),KB금융,2018.10.23,정연,00688996,20181005000462
82,기  국민은행,[기재정정]사업보고서 (2017.12),국민은행,2018.10.23,연,00386937,20181005000462
83,코  헝셩그룹,[기재정정]사업보고서 (2017.12),헝셩그룹,2018.10.22,연,01160512,20181005000462
84,유  세원정공,[기재정정]사업보고서 (2018.06),세원정공,2018.10.18,정연,00134316,20181005000462
85,코  디에스케이,[기재정정]사업보고서 (2017.12),디에스케이,2018.10.16,정연,00530121,20181005000462
86,유  수산중공업,[첨부정정]사업보고서 (2017.12),수산중공업,2018.10.16,연,00135111,20181005000462
87,기  바이오이즈,[기재정정]사업보고서 (2017.12),바이오이즈,2018.10.16,연,01185548,20181005000462
88,코  제이엔케이글로벌,[기재정정]사업보고서 (2017.12),제이엔케이글로벌,2018.10.12,연,00442154,20181005000462
89,코  디에스케이,[기재정정]사업보고서 (2016.12),디에스케이,2018.10.12,정연,00530121,20181005000462
90,코  한솔인티큐브,[기재정정]사업보고서 (2016.12),한솔인티큐브,2018.10.11,,00470829,20181005000462
91,코  한솔인티큐브,[기재정정]사업보고서 (2017.12),한솔인티큐브,2018.10.11,,00470829,20181005000462
92,기  주노콜렉션,[기재정정]사업보고서 (2017.12),주노콜렉션,2018.10.11,정,01076550,20181005000462
93,기  주노콜렉션,[기재정정]사업보고서 (2016.12),주노콜렉션,2018.10.11,,01076550,20181005000462
94,넥  큐엠씨,[기재정정]사업보고서 (2017.12),큐엠씨,2018.10.10,연,00816696,20181005000462
95,넥  큐엠씨,[기재정정]사업보고서 (2016.12),큐엠씨,2018.10.10,,00816696,20181005000462
96,넥  큐엠씨,[기재정정]사업보고서 (2015.12),큐엠씨,2018.10.10,,00816696,20181005000462
97,코  에스트래픽,[기재정정]사업보고서 (2017.12),에스트래픽,2018.10.08,연,01014055,20181005000462
98,유  코스모화학,[첨부정정]사업보고서 (2010.12),코스모화학,2018.10.05,,00160302,20181005000462
99,유  코스모화학,[첨부정정]사업보고서 (2011.12),코스모화학,2018.10.05,,00160302,20181005000462
100,유  코스모화학,[기재정정]사업보고서 (2012.12),코스모화학,2018.10.05,,00160302,20181005000462
101,기  한국테크놀로지  IR,[첨부정정]사업보고서 (2016.12),한국테크놀로지,2018.10.02,,00355548,20180814002613
102,코  수성웹툰,[기재정정]사업보고서 (2017.12),수성웹툰,2018.10.02,연,00243979,20180814002613
103,기  디지털타임스,[기재정정]사업보고서 (2016.12),디지털타임스,2018.10.02,,00335553,20180814002613
104,코  메디콕스,사업보고서 (2018.06),메디콕스,2018.09.28,,00356839,20180814002613
105,유  신성통상,사업보고서 (2018.06),신성통상,2018.09.28,정연,00136341,20180814002613
106,코  포시에스,사업보고서 (2018.06),포시에스,2018.09.28,연,00939942,20180814002613
107,코  양지사,사업보고서 (2018.06),양지사,2018.09.28,,00139685,20180814002613
108,유  체시스,사업보고서 (2018.06),체시스,2018.09.28,연,00125576,20180814002613
109,코  아세아텍,사업보고서 (2018.06),아세아텍,2018.09.28,,00138747,20180814002613
110,코  비츠로테크,사업보고서 (2018.06),비츠로테크,2018.09.28,연,00103644,20180814002613
111,유  만호제강,사업보고서 (2018.06),만호제강,2018.09.28,연,00120872,20180814002613
112,유  세원정공,사업보고서 (2018.06),세원정공,2018.09.28,정연,00134316,20180814002613
113,유  형지엘리트,사업보고서 (2018.06),형지엘리트,2018.09.28,연,00441243,20180814002613
114,넥  대동고려삼,사업보고서 (2018.06),대동고려삼,2018.09.28,,00910202,20180814002613
115,코  효성오앤비,사업보고서 (2018.06),효성오앤비,2018.09.28,연,00367385,20180814002613
116,유  이리츠코크렙,사업보고서 (2018.06),이리츠코크렙,2018.09.28,,00544452,20180814002613
117,코  웹케시,[기재정정]사업보고서 (2017.12),웹케시,2018.09.27,연,00323868,20180814002613
118,코  웹케시,[기재정정]사업보고서 (2016.12),웹케시,2018.09.27,연,00323868,20180814002613
119,코  위닉스,[기재정정]사업보고서 (2016.12),위닉스,2018.09.21,연,00293886,20180814002613
120,유  남양유업,[기재정정]사업보고서 (2017.12),남양유업,2018.09.21,연,00107598,20180814002613
121,유  남양유업,[기재정정]사업보고서 (2016.12),남양유업,2018.09.21,연,00107598,20180814002613
122,유  남양유업,[기재정정]사업보고서 (2015.12),남양유업,2018.09.21,연,00107598,20180814002613
123,유  남양유업,[기재정정]사업보고서 (2014.12),남양유업,2018.09.21,연,00107598,20180814002613
124,유  남양유업,[기재정정]사업보고서 (2013.12),남양유업,2018.09.21,연,00107598,20180814002613
125,유  동양,[기재정정]사업보고서 (2017.12),동양,2018.09.21,연,00117337,20180814002613
126,유  고려제강,[기재정정]사업보고서 (2017.12),고려제강,2018.09.21,연,00103006,20180814002613
127,코  젠큐릭스,[기재정정]사업보고서 (2017.12),젠큐릭스,2018.09.20,정,01051472,20180814002613
128,코  신원종합개발,[기재정정]사업보고서 (2017.12),신원종합개발,2018.09.18,연,00136925,20180814002613
129,넥  엔솔바이오사이언스,사업보고서 (2017.12),엔솔바이오사이언스,2018.09.14,정연,01018802,20180814002613
130,유  다이나믹디자인,[첨부정정]사업보고서 (2016.12),다이나믹디자인,2018.09.14,연,00453488,20180814002613
131,유  다이나믹디자인,[첨부정정]사업보고서 (2017.12),다이나믹디자인,2018.09.14,연,00453488,20180814002613
132,유  다이나믹디자인,[기재정정]사업보고서 (2017.12),다이나믹디자인,2018.09.13,정연,00453488,20180814002613
133,유  다이나믹디자인,[기재정정]사업보고서 (2016.12),다이나믹디자인,2018.09.13,정연,00453488,20180814002613
134,기  인터코스,[기재정정]사업보고서 (2017.12),인터코스,2018.09.13,,01117592,20180814002613
135,유  에이프로젠바이오로직스,[기재정정]사업보고서 (2017.12),에이프로젠바이오로직스,2018.09.11,연,00101044,20180814002613
136,유  HMM,[기재정정]사업보고서 (2017.12),HMM,2018.09.07,연,00164645,20180814002613
137,유  HMM,[기재정정]사업보고서 (2016.12),HMM,2018.09.07,연,00164645,20180814002613
138,유  HMM,[기재정정]사업보고서 (2015.12),HMM,2018.09.07,연,00164645,20180814002613
139,유  HMM,[기재정정]사업보고서 (2014.12),HMM,2018.09.07,연,00164645,20180814002613
140,코  에코바이오,[기재정정]사업보고서 (2017.12),에코바이오,2018.09.07,연,00287812,20180814002613
141,코  에코바이오,[기재정정]사업보고서 (2016.12),에코바이오,2018.09.07,연,00287812,20180814002613
142,코  에코바이오,[기재정정]사업보고서 (2015.12),에코바이오,2018.09.07,연,00287812,20180814002613
143,기  엠비지,사업보고서 (2017.12),엠비지,2018.09.06,,01252567,20180814002613
144,코  엣지파운드리,[기재정정]사업보고서 (2017.12),엣지파운드리,2018.09.04,,00766106,20180814002613
145,기  와이디생명과학,[기재정정]사업보고서 (2017.12),와이디생명과학,2018.09.03,연,00697611,20180814002613
146,기  와이디생명과학,[기재정정]사업보고서 (2016.12),와이디생명과학,2018.08.31,,00697611,20180814002613
147,유  HLB글로벌,[기재정정]사업보고서 (2017.12),HLB글로벌,2018.08.30,,00169048,20180814002613
148,유  HLB글로벌,[기재정정]사업보고서 (2016.12),HLB글로벌,2018.08.30,,00169048,20180814002613
149,유  코스모화학,[기재정정]사업보고서 (2015.12),코스모화학,2018.08.29,연,00160302,20180814002613
150,유  코스모화학,[기재정정]사업보고서 (2014.12),코스모화학,2018.08.29,연,00160302,20180814002613
151,유  코스모화학,[기재정정]사업보고서 (2013.12),코스모화학,2018.08.29,연,00160302,20180814002613
152,기  포인트엔지니어링,[첨부정정]사업보고서 (2016.12),포인트엔지니어링,2018.08.28,,00580180,20180814002613
153,기  와이디생명과학,[기재정정]사업보고서 (2016.12),와이디생명과학,2018.08.28,정,00697611,20180814002613
154,기  와이디생명과학,[기재정정]사업보고서 (2015.12),와이디생명과학,2018.08.28,,00697611,20180814002613
155,기  와이디생명과학,[기재정정]사업보고서 (2014.12),와이디생명과학,2018.08.28,,00697611,20180814002613
156,코  메디포스트,[기재정정]사업보고서 (2017.12),메디포스트,2018.08.24,연,00453929,20180814002613
157,코  오스코텍,[기재정정]사업보고서 (2017.12),오스코텍,2018.08.24,연,00263654,20180814002613
158,기  아리온테크놀로지,[기재정정]사업보고서 (2017.12),아리온테크놀로지,2018.08.24,연,00441128,20180814002613
159,코  시노펙스,[기재정정]사업보고서 (2017.12),시노펙스,2018.08.24,정연,00203023,20180814002613
160,코  시노펙스,[기재정정]사업보고서 (2016.12),시노펙스,2018.08.23,정연,00203023,20180814002613
161,코  바이오니아  IR,[기재정정]사업보고서 (2017.12),바이오니아,2018.08.23,정연,00326731,20180814002613
162,기  엔케이맥스,[기재정정]사업보고서 (2017.12),엔케이맥스,2018.08.23,연,01212383,20180814002613
163,유  코스모화학,[기재정정]사업보고서 (2015.12),코스모화학,2018.08.20,정연,00160302,20180814002613
164,유  코스모화학,[기재정정]사업보고서 (2014.12),코스모화학,2018.08.20,정연,00160302,20180814002613
165,유  코스모화학,[기재정정]사업보고서 (2013.12),코스모화학,2018.08.20,정연,00160302,20180814002613
166,유  코스모신소재,[첨부정정]사업보고서 (2010.12),코스모신소재,2018.08.20,,00129989,20180814002613
167,코  리메드,사업보고서 (2017.12),리메드,2018.08.20,,01275665,20180814002613
168,유  코스모신소재,[첨부정정]사업보고서 (2017.12),코스모신소재,2018.08.20,,00129989,20180814002613
169,유  코스모신소재,[첨부정정]사업보고서 (2016.12),코스모신소재,2018.08.20,,00129989,20180814002613
170,유  코스모신소재,[첨부정정]사업보고서 (2015.12),코스모신소재,2018.08.20,,00129989,20180814002613
171,코  메디포스트,[기재정정]사업보고서 (2017.12),메디포스트,2018.08.17,정연,00453929,20180814002613
172,넥  틸론,[기재정정]사업보고서 (2014.12),틸론,2018.08.17,,00976615,20180814002613
173,유  일양약품,[기재정정]사업보고서 (2017.12),일양약품,2018.08.17,연,00146454,20180814002613
174,유  코스모신소재,[기재정정]사업보고서 (2017.12),코스모신소재,2018.08.17,정,00129989,20180814002613
175,유  코스모신소재,[기재정정]사업보고서 (2016.12),코스모신소재,2018.08.17,정,00129989,20180814002613
176,유  코스모신소재,[기재정정]사업보고서 (2015.12),코스모신소재,2018.08.17,정,00129989,20180814002613
177,유  코스모신소재,[기재정정]사업보고서 (2014.12),코스모신소재,2018.08.17,,00129989,20180814002613
178,유  코스모신소재,[첨부정정]사업보고서 (2013.12),코스모신소재,2018.08.17,,00129989,20180814002613
179,유  코스모신소재,[첨부정정]사업보고서 (2011.12),코스모신소재,2018.08.17,,00129989,20180814002613
180,넥  틸론,[기재정정]사업보고서 (2017.12),틸론,2018.08.17,정,00976615,20180814002613
181,유  코스모신소재,[첨부정정]사업보고서 (2012.12),코스모신소재,2018.08.17,,00129989,20180814002613
182,넥  더콘텐츠온,사업보고서 (2017.12),더콘텐츠온,2018.08.17,,00991225,20180814002613
183,유  코스모신소재,[첨부정정]사업보고서 (2010.12),코스모신소재,2018.08.17,정,00129989,20180814002613
184,넥  틸론,[기재정정]사업보고서 (2016.12),틸론,2018.08.17,정,00976615,20180814002613
185,넥  틸론,[기재정정]사업보고서 (2015.12),틸론,2018.08.17,,00976615,20180814002613
186,넥  틸론,[기재정정]사업보고서 (2014.12),틸론,2018.08.17,정,00976615,20180814002613
187,코  차바이오텍  IR,[기재정정]사업보고서 (2017.12),차바이오텍,2018.08.17,연,00525679,20180814002613
188,코  메디포스트,[첨부정정]사업보고서 (2017.12),메디포스트,2018.08.16,정연,00453929,20180814002613
189,유  이연제약,[기재정정]사업보고서 (2017.12),이연제약,2018.08.16,정연,00145598,20180814002613
190,유  크래프톤  IR,[기재정정]사업보고서 (2017.12),크래프톤,2018.08.16,정,00760971,20180814002613
191,코  인트론바이오,[기재정정]사업보고서 (2017.12),인트론바이오,2018.08.16,정연,00292434,20180814002613
192,기  디지털타임스,[첨부정정]사업보고서 (2017.12),디지털타임스,2018.08.14,,00335553,20180814002613
193,코  바이오니아  IR,[기재정정]사업보고서 (2017.12),바이오니아,2018.08.14,정연,00326731,20180814002613
194,유  제이준코스메틱,[기재정정]사업보고서 (2017.12),제이준코스메틱,2018.08.14,,00136776,20180814002613
195,코  CMG제약  IR,[기재정정]사업보고서 (2017.12),CMG제약,2018.08.14,연,00380429,20180814002613
196,기  디지털타임스,[기재정정]사업보고서 (2017.12),디지털타임스,2018.08.14,정,00335553,20180814002613
197,유  JW생명과학,[기재정정]사업보고서 (2017.12),JW생명과학,2018.08.14,연,00225706,20180814002613
198,기  경남은행,[기재정정]사업보고서 (2017.12),경남은행,2018.08.14,연,01030132,20180814002613
199,코  아이진  IR,[기재정정]사업보고서 (2017.12),아이진,2018.08.14,,00945457,20180814002613
200,코  오스코텍,[기재정정]사업보고서 (2017.12),오스코텍,2018.08.14,정연,00263654,20180814002613
201,코  유티아이,[기재정정]사업보고서 (2017.12),유티아이,2018.08.14,연,00961774,20180705000501
202,기  한국중부발전,[기재정정]사업보고서 (2017.12),한국중부발전,2018.08.14,정연,00396518,20180705000501
203,유  이수화학,[기재정정]사업보고서 (2017.12),이수화학,2018.08.14,정연,00145552,20180705000501
204,유  일양약품,[기재정정]사업보고서 (2017.12),일양약품,2018.08.14,정연,00146454,20180705000501
205,유  이수화학,[기재정정]사업보고서 (2016.12),이수화학,2018.08.14,정연,00145552,20180705000501
206,코  텔콘RF제약,[기재정정]사업보고서 (2017.12),텔콘RF제약,2018.08.14,정연,00608802,20180705000501
207,유  HL만도,[기재정정]사업보고서 (2017.12),HL만도,2018.08.14,연,01042775,20180705000501
208,코  AP헬스케어,[기재정정]사업보고서 (2017.12),AP헬스케어,2018.08.14,연,00653194,20180705000501
209,기  코레이트자산운용,[기재정정]사업보고서 (2017.12),코레이트자산운용,2018.08.14,,00314790,20180705000501
210,코  제넥신,[기재정정]사업보고서 (2017.12),제넥신,2018.08.14,,00545929,20180705000501
211,기  엔케이맥스,사업보고서 (2017.12),엔케이맥스,2018.08.14,정연,01212383,20180705000501
212,기  웅진식품,[기재정정]사업보고서 (2017.12),웅진식품,2018.08.14,연,00143642,20180705000501
213,코  셀트리온제약,[기재정정]사업보고서 (2017.12),셀트리온제약,2018.08.14,정연,00541349,20180705000501
214,기  엘아이에스,[기재정정]사업보고서 (2017.12),엘아이에스,2018.08.14,연,00670085,20180705000501
215,코  이수앱지스,[기재정정]사업보고서 (2017.12),이수앱지스,2018.08.14,,00526872,20180705000501
216,코  이수앱지스,[기재정정]사업보고서 (2016.12),이수앱지스,2018.08.14,,00526872,20180705000501
217,코  애니젠,[기재정정]사업보고서 (2017.12),애니젠,2018.08.14,,00808086,20180705000501
218,코  이녹스첨단소재,[기재정정]사업보고서 (2017.12),이녹스첨단소재,2018.08.14,연,01237540,20180705000501
219,코  이녹스,[기재정정]사업보고서 (2017.12),이녹스,2018.08.14,연,00494476,20180705000501
220,유  한국항공우주,[기재정정]사업보고서 (2017.12),한국항공우주,2018.08.14,연,00309503,20180705000501
221,코  메디포스트,[기재정정]사업보고서 (2017.12),메디포스트,2018.08.14,정연,00453929,20180705000501
222,코  네이처셀,[기재정정]사업보고서 (2017.12),네이처셀,2018.08.14,정,00117276,20180705000501
223,유  현대엘리베이터,[기재정정]사업보고서 (2017.12),현대엘리베이터,2018.08.14,연,00164724,20180705000501
224,유  기업은행,[기재정정]사업보고서 (2017.12),기업은행,2018.08.14,연,00149646,20180705000501
225,코  LS증권,[기재정정]사업보고서 (2017.12),LS증권,2018.08.14,,00330424,20180705000501
226,유  삼성전기,[기재정정]사업보고서 (2017.12),삼성전기,2018.08.14,연,00126371,20180705000501
227,코  알톤,[기재정정]사업보고서 (2017.12),알톤,2018.08.14,연,00821607,20180705000501
228,유  HL홀딩스,[기재정정]사업보고서 (2017.12),HL홀딩스,2018.08.14,연,00299002,20180705000501
229,기  코레이트자산운용,[기재정정]사업보고서 (2017.12),코레이트자산운용,2018.08.14,정,00314790,20180705000501
230,유  아모레퍼시픽,[기재정정]사업보고서 (2017.12),아모레퍼시픽,2018.08.14,연,00583424,20180705000501
231,유  한화솔루션,[기재정정]사업보고서 (2017.12),한화솔루션,2018.08.14,연,00162461,20180705000501
232,넥  틸론,[기재정정]사업보고서 (2015.12),틸론,2018.08.14,정,00976615,20180705000501
233,넥  틸론,[기재정정]사업보고서 (2014.12),틸론,2018.08.14,정,00976615,20180705000501
234,넥  틸론,[기재정정]사업보고서 (2014.12),틸론,2018.08.14,정,00976615,20180705000501
235,코  휴림로봇,[기재정정]사업보고서 (2017.12),휴림로봇,2018.08.14,연,00540429,20180705000501
236,코  에스넷,[기재정정]사업보고서 (2017.12),에스넷,2018.08.14,연,00264635,20180705000501
237,유  DB하이텍,[기재정정]사업보고서 (2017.12),DB하이텍,2018.08.13,연,00160843,20180705000501
238,코  진매트릭스,[기재정정]사업보고서 (2017.12),진매트릭스,2018.08.13,연,00552992,20180705000501
239,기  한국투자증권,[기재정정]사업보고서 (2017.12),한국투자증권,2018.08.13,연,00160144,20180705000501
240,코  코아스템켐온,[기재정정]사업보고서 (2017.12),코아스템켐온,2018.08.13,연,00989664,20180705000501
241,코  서진시스템,[기재정정]사업보고서 (2017.12),서진시스템,2018.08.10,연,00838005,20180705000501
242,코  코미코,[기재정정]사업보고서 (2017.12),코미코,2018.08.10,연,00997812,20180705000501
243,코  아미코젠,[기재정정]사업보고서 (2017.12),아미코젠,2018.08.10,연,00545734,20180705000501
244,코  코세스,[기재정정]사업보고서 (2017.12),코세스,2018.08.10,,00365934,20180705000501
245,코  코세스,[기재정정]사업보고서 (2017.12),코세스,2018.08.09,정,00365934,20180705000501
246,코  코세스,[기재정정]사업보고서 (2016.12),코세스,2018.08.09,,00365934,20180705000501
247,코  코세스,[기재정정]사업보고서 (2015.12),코세스,2018.08.09,,00365934,20180705000501
248,코  코세스,[기재정정]사업보고서 (2014.12),코세스,2018.08.09,,00365934,20180705000501
249,코  코세스,[첨부정정]사업보고서 (2013.12),코세스,2018.08.09,,00365934,20180705000501
250,코  코세스,[첨부정정]사업보고서 (2012.12),코세스,2018.08.09,,00365934,20180705000501
251,코  코세스,[기재정정]사업보고서 (2011.12),코세스,2018.08.09,,00365934,20180705000501
252,기  우리금융캐피탈,[기재정정]사업보고서 (2017.12),우리금융캐피탈,2018.08.03,연,00209443,20180705000501
253,코  리튬포어스,[기재정정]사업보고서 (2017.12),리튬포어스,2018.08.03,연,00440712,20180705000501
254,코  리튬포어스,[기재정정]사업보고서 (2016.12),리튬포어스,2018.08.03,연,00440712,20180705000501
255,코  리튬포어스,[기재정정]사업보고서 (2015.12),리튬포어스,2018.08.03,,00440712,20180705000501
256,코  리튬포어스,[첨부정정]사업보고서 (2012.12),리튬포어스,2018.08.03,연,00440712,20180705000501
257,코  리튬포어스,[첨부정정]사업보고서 (2011.12),리튬포어스,2018.08.03,연,00440712,20180705000501
258,기  애큐온캐피탈,[기재정정]사업보고서 (2017.12),애큐온캐피탈,2018.08.03,연,00595012,20180705000501
259,기  녹원씨엔아이,[기재정정]사업보고서 (2017.12),녹원씨엔아이,2018.08.02,정연,00393469,20180705000501
260,기  리독스바이오,[기재정정]사업보고서 (2017.12),리독스바이오,2018.08.02,,01179927,20180705000501
261,코  CG인바이츠,[기재정정]사업보고서 (2017.12),CG인바이츠,2018.08.01,연,00407814,20180705000501
