번호,공시대상회사,보고서명,제출인,접수일자,비고,popup_href,report_href
32,기  삼화상호저축은행,사업보고서 (2009.06),삼화상호저축은행,2009.09.28,정,00129183,20090928000506
33,기  한국저축은행,사업보고서 (2009.06),한국저축은행,2009.09.28,연,00104704,20090928000505
34,기  토마토저축은행,사업보고서 (2009.06),토마토저축은행,2009.09.28,정연,00173759,20090928000504
35,기  에스비아이저축은행,사업보고서 (2009.06),에스비아이저축은행,2009.09.28,연,00174518,20090928000437
36,코  와이오엠,사업보고서 (2009.06),와이오엠,2009.09.28,정연,00370200,20090928000404
37,기  진흥저축은행,사업보고서 (2009.06),진흥저축은행,2009.09.28,연,00150855,20090928000375
38,코  메디콕스,사업보고서 (2009.06),메디콕스,2009.09.28,,00356839,20090928000339
39,유  세원정공,사업보고서 (2009.06),세원정공,2009.09.28,연,00134316,20090928000330
40,코  바이온  IR,사업보고서 (2009.06),바이온,2009.09.28,,00232089,20090928000322
41,기  아시아퍼시픽11호선박투자회사,사업보고서 (2009.06),아시아퍼시픽11호선박투자회사,2009.09.28,연,00533793,20090928000321
42,기  제일이상호저축은행,사업보고서 (2009.06),제일이상호저축은행,2009.09.28,,00174323,20090928000304
43,기  제일저축은행,사업보고서 (2009.06),제일저축은행,2009.09.28,연,00174129,20090928000302
44,기  솔로몬저축은행,사업보고서 (2009.06),솔로몬저축은행,2009.09.28,연,00189343,20090928000298
45,유  체시스,사업보고서 (2009.06),체시스,2009.09.28,,00125576,20090928000291
46,기  메탈씨닷컴,사업보고서 (2009.06),메탈씨닷컴,2009.09.28,,00683353,20090928000277
47,코  TPC,사업보고서 (2009.06),TPC,2009.09.28,,00108649,20090928000246
48,기  아시아퍼시픽12호선박투자회사,사업보고서 (2009.06),아시아퍼시픽12호선박투자회사,2009.09.28,연,00533836,20090928000240
49,기  조은저축은행,사업보고서 (2009.06),조은저축은행,2009.09.28,,00136095,20090928000227
50,기  소예,사업보고서 (2009.06),소예,2009.09.28,,00134909,20090928000222
51,기  서울상호저축은행,사업보고서 (2009.06),서울상호저축은행,2009.09.28,,00130815,20090928000221
52,기  으뜸상호저축은행,사업보고서 (2009.06),으뜸상호저축은행,2009.09.28,,00148188,20090928000200
53,유  신성통상,사업보고서 (2009.06),신성통상,2009.09.28,연,00136341,20090928000191
54,기  애큐온저축은행,사업보고서 (2009.06),애큐온저축은행,2009.09.28,연,00111014,20090928000177
55,코  푸른저축은행,사업보고서 (2009.06),푸른저축은행,2009.09.28,연,00124805,20090928000174
56,유  만호제강,사업보고서 (2009.06),만호제강,2009.09.28,,00120872,20090928000171
57,코  효성오앤비,사업보고서 (2009.06),효성오앤비,2009.09.28,정,00367385,20090928000146
58,코  마크로젠,사업보고서 (2009.06),마크로젠,2009.09.28,,00261373,20090928000096
59,기  한국투자저축은행,사업보고서 (2009.06),한국투자저축은행,2009.09.28,,00102788,20090928000046
60,코  양지사,사업보고서 (2009.06),양지사,2009.09.28,,00139685,20090928000016
61,기  두함지개발,사업보고서 (2009.06),두함지개발,2009.09.28,,00131328,20090928000006
62,기  경기상호저축은행,사업보고서 (2009.06),경기상호저축은행,2009.09.25,,00385433,20090925000316
63,기  알에스넷,사업보고서 (2009.06),알에스넷,2009.09.25,,00207436,20090925000304
64,코  JYP Ent.,사업보고서 (2009.06),JYP Ent.,2009.09.25,정,00258689,20090925000264
65,코  유니크,사업보고서 (2009.06),유니크,2009.09.25,연,00147152,20090925000245
66,기  대백저축은행,사업보고서 (2009.06),대백저축은행,2009.09.25,,00110060,20090925000131
67,기  코크렙제8호위탁관리부동산투자회사,사업보고서 (2009.06),코크렙제8호위탁관리부동산투자회사,2009.09.25,,00560025,20090925000015
68,기  하이콘테크,사업보고서 (2009.06),하이콘테크,2009.09.24,,00164335,20090924000205
69,기  맥쿼리센트럴오피스기업구조조정부동산투자회사,사업보고서 (2009.06),맥쿼리센트럴오피스기업구조조정부동산투자회사,2009.09.09,,00465410,20090908000259
70,코  현대에버다임,[첨부정정]사업보고서 (2008.12),현대에버다임,2009.09.04,,00228536,20090904000055
71,기  아시아퍼시픽13호선박투자회사,사업보고서 (2009.05),아시아퍼시픽13호선박투자회사,2009.08.31,연,00533757,20090831002090
72,기  아시아퍼시픽10호선박투자회사,사업보고서 (2009.05),아시아퍼시픽10호선박투자회사,2009.08.31,연,00533580,20090831002005
73,유  동양생명,[기재정정]사업보고서 (2009.03),동양생명,2009.08.14,연,00117267,20090814001679
74,기  우리담배,사업보고서 (2008.12),우리담배,2009.08.05,,00596534,20090805000022
75,유  기신정기,[기재정정]사업보고서 (2009.03),기신정기,2009.08.04,연,00106614,20090804000167
76,기  중국식품포장유한공사,사업보고서 (2009.03),중국식품포장유한공사,2009.07.29,연,00694003,20090729000106
77,유  국제약품,[기재정정]사업보고서 (2009.03),국제약품,2009.07.29,,00104722,20090729000045
78,유  키움증권,[기재정정]사업보고서 (2009.03),키움증권,2009.07.27,연,00296290,20090727000155
79,기  코크렙제7호위탁관리부동산투자회사,사업보고서 (2009.04),코크렙제7호위탁관리부동산투자회사,2009.07.24,,00543523,20090724000259
80,기  동산진흥,[기재정정]사업보고서 (2008.12),동산진흥,2009.07.24,,00267775,20090724000062
81,유  DB손해보험,[첨부정정]사업보고서 (2009.03),DB손해보험,2009.07.17,연,00159102,20090717000305
82,유  기신정기,[기재정정]사업보고서 (2009.03),기신정기,2009.07.10,정연,00106614,20090710000109
83,기  휴리프,사업보고서 (2009.03),휴리프,2009.07.10,,00142698,20090709000338
84,기  케이알,사업보고서 (2009.03),케이알,2009.07.09,연,00242439,20090709000257
85,기  네프로아이티,사업보고서 (2009.03),네프로아이티,2009.07.06,,00687599,20090706000298
86,기  동원엔터프라이즈,[기재정정]사업보고서 (2009.03),동원엔터프라이즈,2009.07.03,연,00360425,20090703000120
87,기  케이비물산,[기재정정]사업보고서 (2009.01),케이비물산,2009.07.01,,00154189,20090701000314
88,기  우리종합금융,[기재정정]사업보고서 (2009.03),우리종합금융,2009.06.30,,00104102,20090630000388
89,유  롯데손해보험,[첨부정정]사업보고서 (2009.03),롯데손해보험,2009.06.30,,00113562,20090630000350
90,기  아이엠투자증권,사업보고서 (2009.03),아이엠투자증권,2009.06.30,,00149327,20090630000329
91,기  아이엠증권,[기재정정]사업보고서 (2009.03),아이엠증권,2009.06.30,연,00148665,20090630000304
92,기  대교홀딩스,사업보고서 (2008.03),대교홀딩스,2009.06.30,연,00366298,20090630000204
93,기  대교홀딩스,사업보고서 (2009.03),대교홀딩스,2009.06.30,연,00366298,20090630000179
94,기  토요타파이낸셜서비스코리아,사업보고서 (2009.03),토요타파이낸셜서비스코리아,2009.06.30,,00542001,20090630000058
95,기  경향신문사,사업보고서 (2009.03),경향신문사,2009.06.29,,00102399,20090629000606
96,기  우리종합금융,사업보고서 (2009.03),우리종합금융,2009.06.29,정,00104102,20090629000598
97,유  오리엔트바이오,[기재정정]사업보고서 (2009.03),오리엔트바이오,2009.06.29,연,00141626,20090629000592
98,기  코크렙엔피에스제1호위탁관리부동산투자회사,사업보고서 (2009.03),코크렙엔피에스제1호위탁관리부동산투자회사,2009.06.29,,00586360,20090629000578
99,기  케이디비생명보험,[첨부정정]사업보고서 (2009.03),케이디비생명보험,2009.06.29,,00104069,20090629000577
100,유  유안타증권,사업보고서 (2009.03),유안타증권,2009.06.29,연,00117601,20090629000562
101,유  DB손해보험,사업보고서 (2009.03),DB손해보험,2009.06.29,정연,00159102,20090629000559
102,기  씨티그룹글로벌마켓증권,[기재정정]사업보고서 (2009.03),씨티그룹글로벌마켓증권,2009.06.29,,00243508,20090629000547
103,유  삼성증권,사업보고서 (2009.03),삼성증권,2009.06.29,연,00104856,20090629000546
104,기  KB손해보험,사업보고서 (2009.03),KB손해보험,2009.06.29,연,00120216,20090629000536
105,기  메리츠증권,사업보고서 (2009.03),메리츠증권,2009.06.29,연,00163682,20090629000535
106,기  아이엠증권,사업보고서 (2009.03),아이엠증권,2009.06.29,정연,00148665,20090629000532
107,기  하나증권,[기재정정]사업보고서 (2009.03),하나증권,2009.06.29,,00113465,20090629000518
108,기  아이비케이투자증권,사업보고서 (2009.03),아이비케이투자증권,2009.06.29,,00684918,20090629000516
109,유  미래에셋생명,사업보고서 (2009.03),미래에셋생명,2009.06.29,연,00112332,20090629000515
110,유  한국금융지주,사업보고서 (2009.03),한국금융지주,2009.06.29,연,00432102,20090629000509
111,기  케이디비생명보험,사업보고서 (2009.03),케이디비생명보험,2009.06.29,정,00104069,20090629000507
112,유  삼성화재해상보험,사업보고서 (2009.03),삼성화재해상보험,2009.06.29,연,00139214,20090629000504
113,유  동양생명,사업보고서 (2009.03),동양생명,2009.06.29,정연,00117267,20090629000491
114,기  화인파트너스,사업보고서 (2009.03),화인파트너스,2009.06.29,연,00104421,20090629000490
115,유  현대해상,사업보고서 (2009.03),현대해상,2009.06.29,연,00164973,20090629000486
116,유  코리안리,사업보고서 (2009.03),코리안리,2009.06.29,연,00113191,20090629000477
117,기  교보생명보험,사업보고서 (2009.03),교보생명보험,2009.06.29,연,00112882,20090629000467
118,유  다올투자증권,사업보고서 (2009.03),다올투자증권,2009.06.29,연,00156859,20090629000465
119,유  교보증권,사업보고서 (2009.03),교보증권,2009.06.29,,00113359,20090629000461
120,유  롯데손해보험,사업보고서 (2009.03),롯데손해보험,2009.06.29,정,00113562,20090629000457
121,기  한국투자증권,사업보고서 (2009.03),한국투자증권,2009.06.29,연,00160144,20090629000448
122,기  메리츠종합금융,사업보고서 (2009.03),메리츠종합금융,2009.06.29,,00161639,20090629000444
123,기  맥쿼리증권,사업보고서 (2009.03),맥쿼리증권,2009.06.29,,00586041,20090629000440
124,유  현대차증권,사업보고서 (2009.03),현대차증권,2009.06.29,,00137997,20090629000436
125,유  대신증권,사업보고서 (2009.03),대신증권,2009.06.29,연,00110893,20090629000433
126,유  유진증권,사업보고서 (2009.03),유진증권,2009.06.29,연,00131054,20090629000416
127,유  상상인증권,사업보고서 (2009.03),상상인증권,2009.06.29,연,00112059,20090629000412
128,코  에스씨디,사업보고서 (2009.03),에스씨디,2009.06.29,연,00171867,20090629000411
129,기  하나증권,사업보고서 (2009.03),하나증권,2009.06.29,정,00113465,20090629000409
130,유  한국주철관공업,사업보고서 (2009.03),한국주철관공업,2009.06.29,연,00159573,20090629000408
131,기  케이비증권,사업보고서 (2009.03),케이비증권,2009.06.29,연,00164876,20090629000402
132,유  오리엔트바이오,사업보고서 (2009.03),오리엔트바이오,2009.06.29,정연,00141626,20090629000400
133,기  케이디지엠텍,사업보고서 (2009.03),케이디지엠텍,2009.06.29,연,00183215,20090629000392
134,기  신한투자증권,사업보고서 (2009.03),신한투자증권,2009.06.29,연,00138321,20090629000385
135,유  신영증권,사업보고서 (2009.03),신영증권,2009.06.29,연,00136721,20090629000383
136,기  덴소코리아,사업보고서 (2009.03),덴소코리아,2009.06.29,,00334244,20090629000381
137,유  DB금융투자,사업보고서 (2009.03),DB금융투자,2009.06.29,연,00115694,20090629000377
138,기  그린손해보험,사업보고서 (2009.03),그린손해보험,2009.06.29,연,00104971,20090629000373
139,유  대웅,사업보고서 (2009.03),대웅,2009.06.29,연,00111810,20090629000351
140,유  대웅제약,사업보고서 (2009.03),대웅제약,2009.06.29,연,00427483,20090629000341
141,유  동원금속,사업보고서 (2009.03),동원금속,2009.06.29,연,00118008,20090629000328
142,코  비츠로테크,사업보고서 (2009.03),비츠로테크,2009.06.29,연,00103644,20090629000321
143,기  메리츠화재해상보험,사업보고서 (2009.03),메리츠화재해상보험,2009.06.29,연,00117744,20090629000319
144,유  유화증권,사업보고서 (2009.03),유화증권,2009.06.29,,00145190,20090629000317
145,기  화인자산관리,사업보고서 (2009.03),화인자산관리,2009.06.29,,00156521,20090629000316
146,유  삼성생명,사업보고서 (2009.03),삼성생명,2009.06.29,연,00126256,20090629000312
147,유  SK증권,사업보고서 (2009.03),SK증권,2009.06.29,,00131850,20090629000311
148,유  미래에셋증권  IR,사업보고서 (2009.03),미래에셋증권,2009.06.29,연,00111722,20090629000303
149,코  바른손,사업보고서 (2009.03),바른손,2009.06.29,,00122205,20090629000302
150,기  제일화재해상보험,사업보고서 (2009.03),제일화재해상보험,2009.06.29,,00148744,20090629000297
151,유  대구백화점,사업보고서 (2009.03),대구백화점,2009.06.29,연,00108977,20090629000295
152,유  일동홀딩스,사업보고서 (2009.03),일동홀딩스,2009.06.29,연,00146083,20090629000294
153,유  사조오양,사업보고서 (2009.03),사조오양,2009.06.29,,00141875,20090629000290
154,코  비츠로시스,사업보고서 (2009.03),비츠로시스,2009.06.29,,00201432,20090629000285
155,기  미래에셋캐피탈,사업보고서 (2009.03),미래에셋캐피탈,2009.06.29,연,00251738,20090629000272
156,유  동화약품,사업보고서 (2009.03),동화약품,2009.06.29,,00119195,20090629000271
157,코  메이슨캐피탈,사업보고서 (2009.03),메이슨캐피탈,2009.06.29,,00136101,20090629000265
158,기  부산방직공업,사업보고서 (2009.03),부산방직공업,2009.06.29,,00124018,20090629000252
159,유  에스엘,사업보고서 (2009.03),에스엘,2009.06.29,연,00125521,20090629000249
160,유  부국증권,사업보고서 (2009.03),부국증권,2009.06.29,연,00123772,20090629000230
161,유  콜마홀딩스,사업보고서 (2009.03),콜마홀딩스,2009.06.29,연,00203290,20090629000215
162,유  흥국화재,사업보고서 (2009.03),흥국화재,2009.06.29,,00103176,20090629000210
163,코  한국캐피탈,사업보고서 (2009.03),한국캐피탈,2009.06.29,,00149594,20090629000209
164,기  한국증권금융,사업보고서 (2009.03),한국증권금융,2009.06.29,,00159643,20090629000207
165,기  제너시스템즈,사업보고서 (2009.03),제너시스템즈,2009.06.29,,00453752,20090629000203
166,코  플루토스,사업보고서 (2009.03),플루토스,2009.06.29,,00110750,20090629000193
167,코  대신정보통신,사업보고서 (2009.03),대신정보통신,2009.06.29,,00110875,20090629000180
168,유  한화투자증권,사업보고서 (2009.03),한화투자증권,2009.06.29,연,00148610,20090629000154
169,기  씨티그룹글로벌마켓증권,사업보고서 (2009.03),씨티그룹글로벌마켓증권,2009.06.29,정,00243508,20090629000141
170,코  3S,사업보고서 (2009.03),3S,2009.06.29,,00378363,20090629000121
171,기  국제엘렉트릭코리아,사업보고서 (2009.03),국제엘렉트릭코리아,2009.06.29,,00218052,20090629000117
172,코  글로본  IR,[첨부정정]사업보고서 (2009.03),글로본,2009.06.29,,00159731,20090629000102
173,코  이씨에스,사업보고서 (2009.03),이씨에스,2009.06.29,,00400060,20090629000099
174,기  케이알투자증권,사업보고서 (2009.03),케이알투자증권,2009.06.29,,00537559,20090629000098
175,코  LS증권,사업보고서 (2009.03),LS증권,2009.06.29,,00330424,20090629000095
176,유  한화손해보험,사업보고서 (2009.03),한화손해보험,2009.06.29,,00135917,20090629000040
177,기  산은캐피탈,사업보고서 (2009.03),산은캐피탈,2009.06.29,연,00260356,20090629000011
178,기  동원엔터프라이즈,사업보고서 (2009.03),동원엔터프라이즈,2009.06.29,정연,00360425,20090629000007
179,유  한양증권,사업보고서 (2009.03),한양증권,2009.06.29,,00162416,20090626000468
180,기  미래에셋증권,사업보고서 (2009.03),미래에셋증권,2009.06.26,연,00311030,20090626000451
181,유  키움증권,사업보고서 (2009.03),키움증권,2009.06.26,정연,00296290,20090626000446
182,유  부광약품,사업보고서 (2009.03),부광약품,2009.06.26,연,00123718,20090626000438
183,코  글로본  IR,사업보고서 (2009.03),글로본,2009.06.26,정,00159731,20090626000423
184,유  대동전자,사업보고서 (2009.03),대동전자,2009.06.26,연,00157104,20090626000413
185,유  NH투자증권,사업보고서 (2009.03),NH투자증권,2009.06.26,연,00120182,20090626000395
186,코  동일스틸럭스,사업보고서 (2009.03),동일스틸럭스,2009.06.26,,00172945,20090626000373
187,유  기신정기,사업보고서 (2009.03),기신정기,2009.06.26,정연,00106614,20090626000318
188,기  NH농협증권,사업보고서 (2009.03),NH농협증권,2009.06.26,,00116860,20090626000314
189,기  하나에프앤아이,사업보고서 (2009.03),하나에프앤아이,2009.06.26,,00170442,20090626000283
190,유  유유제약,사업보고서 (2009.03),유유제약,2009.06.26,,00144818,20090626000261
191,유  일양약품,사업보고서 (2009.03),일양약품,2009.06.26,,00146454,20090626000210
192,코  화성밸브,사업보고서 (2009.03),화성밸브,2009.06.26,,00217743,20090626000196
193,유  이화산업,사업보고서 (2009.03),이화산업,2009.06.26,,00145686,20090626000123
194,유  국제약품,사업보고서 (2009.03),국제약품,2009.06.26,정,00104722,20090626000040
195,기  에이알에이엔피에스위탁관리부동산투자회사,사업보고서 (2009.03),에이알에이엔피에스위탁관리부동산투자회사,2009.06.25,,00633589,20090625000080
196,기  글로포스트,[첨부정정]사업보고서 (2008.12),글로포스트,2009.06.23,연,00261188,20090623000230
197,코  플레이위드,[기재정정]사업보고서 (2008.12),플레이위드,2009.06.22,연,00138367,20090622000204
198,코  한국정보통신,[기재정정]사업보고서 (2008.12),한국정보통신,2009.06.12,연,00159342,20090612000206
199,유  현대엘리베이터,[기재정정]사업보고서 (2008.12),현대엘리베이터,2009.06.05,연,00164724,20090605000390
200,유  한신기계공업,[첨부정정]사업보고서 (2008.12),한신기계공업,2009.06.03,,00162072,20090603000336
201,코  서부T&D,[기재정정]사업보고서 (2008.12),서부T&D,2009.06.01,,00130383,20090601000319
202,기  아시아퍼시픽9호선박투자회사,사업보고서 (2009.02),아시아퍼시픽9호선박투자회사,2009.05.29,연,00510914,20090529000182
203,유  대상,[첨부정정]사업보고서 (2008.12),대상,2009.05.29,연,00121941,20090528000263
204,기  농업회사법인고창황토배기유통,사업보고서 (2008.12),농업회사법인고창황토배기유통,2009.05.26,,00637901,20090526000209
205,유  인바이오젠,[첨부정정]사업보고서 (2008.12),인바이오젠,2009.05.25,,00652423,20090525000316
206,기  보루네오가구,[기재정정]사업보고서 (2007.12),보루네오가구,2009.05.25,,00123152,20090525000231
207,기  보루네오가구,[기재정정]사업보고서 (2008.12),보루네오가구,2009.05.25,,00123152,20090525000157
208,기  아이이,[기재정정]사업보고서 (2008.12),아이이,2009.05.22,,00100717,20090522000439
209,기  화이버텍,[첨부정정]사업보고서 (2008.12),화이버텍,2009.05.22,,00247559,20090522000259
210,기  이랜드월드,[기재정정]사업보고서 (2008.12),이랜드월드,2009.05.22,,00207108,20090522000234
211,기  케이이엔지,[기재정정]사업보고서 (2008.12),케이이엔지,2009.05.21,연,00451268,20090521000190
212,기  뉴젠비아이티,[기재정정]사업보고서 (2008.12),뉴젠비아이티,2009.05.20,연,00362380,20090520000187
213,기  룩소네이트,[기재정정]사업보고서 (2008.12),룩소네이트,2009.05.20,,00244862,20090520000098
214,유  동원산업  IR,[기재정정]사업보고서 (2008.12),동원산업,2009.05.19,,00118026,20090519000219
215,유  선도전기,[첨부정정]사업보고서 (2008.12),선도전기,2009.05.19,연,00131939,20090519000183
216,기  쓰리디월드,[기재정정]사업보고서 (2008.12),쓰리디월드,2009.05.19,연,00388272,20090519000116
217,유  유엔젤,[기재정정]사업보고서 (2008.12),유엔젤,2009.05.19,,00416654,20090519000093
218,기  지디코프,[기재정정]사업보고서 (2008.12),지디코프,2009.05.19,,00254009,20090519000073
219,기  해피드림,[기재정정]사업보고서 (2008.12),해피드림,2009.05.18,정,00389679,20090518000772
220,기  룩소네이트,[기재정정]사업보고서 (2008.12),룩소네이트,2009.05.18,정,00244862,20090518000405
221,코  스타코링크,[기재정정]사업보고서 (2008.12),스타코링크,2009.05.18,,00373571,20090518000296
222,코  오성첨단소재,[기재정정]사업보고서 (2008.12),오성첨단소재,2009.05.15,,00350048,20090515002360
223,코  KD,[기재정정]사업보고서 (2008.12),KD,2009.05.15,,00111218,20090515002307
224,기  글로포스트,[첨부정정]사업보고서 (2008.12),글로포스트,2009.05.15,정연,00261188,20090515001990
225,코  ES큐브  IR,[기재정정]사업보고서 (2008.12),ES큐브,2009.05.15,,00175623,20090515001866
226,기  투미비티,[기재정정]사업보고서 (2008.12),투미비티,2009.05.15,,00392600,20090515001739
227,기  미리넷,[기재정정]사업보고서 (2008.12),미리넷,2009.05.15,,00361035,20090515001602
228,코  라온시큐어,[기재정정]사업보고서 (2008.12),라온시큐어,2009.05.15,,00255433,20090515001475
229,코  라온시큐어,[기재정정]사업보고서 (2006.12),라온시큐어,2009.05.15,,00255433,20090515001432
230,기  미래SCI,[기재정정]사업보고서 (2008.12),미래SCI,2009.05.15,연,00111865,20090515001420
231,코  오상자이엘,[기재정정]사업보고서 (2008.12),오상자이엘,2009.05.15,,00226547,20090515001304
232,코  버킷스튜디오,[기재정정]사업보고서 (2008.12),버킷스튜디오,2009.05.15,,00378220,20090515001118
233,유  DN오토모티브,[기재정정]사업보고서 (2008.12),DN오토모티브,2009.05.15,연,00116949,20090515001091
234,기  한진피앤씨,[기재정정]사업보고서 (2008.12),한진피앤씨,2009.05.15,,00163619,20090515001040
235,코  KB오토시스,[기재정정]사업보고서 (2008.12),KB오토시스,2009.05.15,연,00157539,20090515001012
236,기  에듀언스,[기재정정]사업보고서 (2008.12),에듀언스,2009.05.15,,00173634,20090515000999
237,코  원풍,[기재정정]사업보고서 (2008.12),원풍,2009.05.15,,00144012,20090515000838
238,유  OCI홀딩스,[기재정정]사업보고서 (2008.12),OCI홀딩스,2009.05.15,연,00148896,20090515000478
239,기  위노바,[기재정정]사업보고서 (2008.12),위노바,2009.05.15,,00261735,20090515000430
240,유  DRB동일,[기재정정]사업보고서 (2008.12),DRB동일,2009.05.15,연,00118266,20090515000002
241,기  씨앤에스자산관리,[기재정정]사업보고서 (2008.12),씨앤에스자산관리,2009.05.14,,00173731,20090514003725
242,코  성우하이텍,[기재정정]사업보고서 (2008.12),성우하이텍,2009.05.14,연,00132992,20090514003664
243,코  현대에버다임,[기재정정]사업보고서 (2008.12),현대에버다임,2009.05.14,정,00228536,20090514002499
244,유  우신시스템,[기재정정]사업보고서 (2008.12),우신시스템,2009.05.14,연,00142883,20090514001041
245,코  정상제이엘에스,[기재정정]사업보고서 (2008.12),정상제이엘에스,2009.05.13,,00287788,20090513002986
246,기  유티엑스,[기재정정]사업보고서 (2008.12),유티엑스,2009.05.13,연,00344746,20090513002939
247,코  한국선재,[기재정정]사업보고서 (2008.12),한국선재,2009.05.08,연,00158015,20090508000778
248,유  한국단자공업,[첨부정정]사업보고서 (2008.12),한국단자공업,2009.05.07,연,00157070,20090507001206
249,기  이랜드월드,[기재정정]사업보고서 (2008.12),이랜드월드,2009.05.07,정,00207108,20090507000101
250,유  성창기업지주,[기재정정]사업보고서 (2008.12),성창기업지주,2009.05.07,연,00133335,20090507000021
251,기  메탈씨닷컴,사업보고서 (2008.12),메탈씨닷컴,2009.05.07,,00683353,20090506001290
252,기  에듀아크,[첨부정정]사업보고서 (2008.12),에듀아크,2009.05.06,연,00250775,20090506001000
253,유  대원화성,[첨부정정]사업보고서 (2008.12),대원화성,2009.05.06,연,00112022,20090506000937
254,유  남광토건,[기재정정]사업보고서 (2008.12),남광토건,2009.05.06,,00107066,20090506000484
255,기  태창파로스,[첨부정정]사업보고서 (2008.12),태창파로스,2009.05.06,,00246347,20090506000231
256,코  예림당,[첨부정정]사업보고서 (2008.12),예림당,2009.05.04,연,00259934,20090504000648
257,유  조광피혁,[첨부정정]사업보고서 (2008.12),조광피혁,2009.05.04,연,00148939,20090504000538
258,유  삼익악기,[첨부정정]사업보고서 (2008.12),삼익악기,2009.05.04,연,00127857,20090504000459
259,유  송원산업,[기재정정]사업보고서 (2008.12),송원산업,2009.05.04,연,00134963,20090504000001
260,기  제이웨이,[첨부정정]사업보고서 (2008.12),제이웨이,2009.05.04,연,00359474,20090430002374
261,코  코맥스,[기재정정]사업보고서 (2008.12),코맥스,2009.05.04,연,00268118,20090430002413
262,코  코맥스,[기재정정]사업보고서 (2008.12),코맥스,2009.05.04,정연,00268118,20090430002375
263,코  차바이오텍  IR,[기재정정]사업보고서 (2008.12),차바이오텍,2009.04.30,연,00525679,20090430002327
264,기  제너비오믹스,[기재정정]사업보고서 (2008.12),제너비오믹스,2009.04.30,연,00158839,20090430002315
265,코  원익,[기재정정]사업보고서 (2008.12),원익,2009.04.30,연,00210980,20090430002255
266,코  원익,[기재정정]사업보고서 (2008.12),원익,2009.04.30,정연,00210980,20090430002202
267,코  레드캡투어  IR,[기재정정]사업보고서 (2008.12),레드캡투어,2009.04.30,연,00261355,20090430002172
268,기  코리아닷컴커뮤니케이션즈,사업보고서 (2008.12),코리아닷컴커뮤니케이션즈,2009.04.30,,00378442,20090430002158
