번호,공시대상회사,보고서명,제출인,접수일자,비고,popup_href,report_href
62,넥  대동고려삼,사업보고서 (2015.06),대동고려삼,2015.09.30,정,00910202,20150930000307
63,코  비츠로테크,사업보고서 (2015.06),비츠로테크,2015.09.30,정,00103644,20150930000273
64,유  신성통상,사업보고서 (2015.06),신성통상,2015.09.30,연,00136341,20150930000269
65,유  유니켐,사업보고서 (2015.06),유니켐,2015.09.30,,00137207,20150930000221
66,기  아시아퍼시픽12호선박투자회사,사업보고서 (2015.06),아시아퍼시픽12호선박투자회사,2015.09.30,,00533836,20150930000208
67,기  아시아퍼시픽11호선박투자회사,사업보고서 (2015.06),아시아퍼시픽11호선박투자회사,2015.09.30,,00533793,20150930000195
68,유  만호제강,사업보고서 (2015.06),만호제강,2015.09.30,연,00120872,20150930000168
69,코  효성오앤비,[기재정정]사업보고서 (2015.06),효성오앤비,2015.09.30,연,00367385,20150930000147
70,코  양지사,사업보고서 (2015.06),양지사,2015.09.30,,00139685,20150930000130
71,코  효성오앤비,사업보고서 (2015.06),효성오앤비,2015.09.30,정연,00367385,20150930000083
72,코  SGA솔루션즈,사업보고서 (2015.06),SGA솔루션즈,2015.09.30,연,00988364,20150930000040
73,기  대백저축은행,사업보고서 (2015.06),대백저축은행,2015.09.30,,00110060,20150930000004
74,기  트레이스,[기재정정]사업보고서 (2014.12),트레이스,2015.09.25,연,00348177,20150925000403
75,기  트레이스,[기재정정]사업보고서 (2013.12),트레이스,2015.09.25,연,00348177,20150925000401
76,기  트레이스,[기재정정]사업보고서 (2012.12),트레이스,2015.09.25,연,00348177,20150925000399
77,코  아세아텍,사업보고서 (2015.06),아세아텍,2015.09.25,연,00138747,20150925000365
78,유  체시스,사업보고서 (2015.06),체시스,2015.09.25,정연,00125576,20150925000335
79,기  에스엠바로코사,[첨부정정]사업보고서 (2014.12),에스엠바로코사,2015.09.25,,00496207,20150925000296
80,넥  판도라티비,[기재정정]사업보고서 (2014.12),판도라티비,2015.09.25,,00541862,20150925000267
81,넥  판도라티비,[기재정정]사업보고서 (2013.12),판도라티비,2015.09.25,,00541862,20150925000262
82,코  메디콕스,사업보고서 (2015.06),메디콕스,2015.09.25,정,00356839,20150925000250
83,코  포시에스,사업보고서 (2015.06),포시에스,2015.09.25,연,00939942,20150925000247
84,유  씨아이테크,[첨부정정]사업보고서 (2014.12),씨아이테크,2015.09.25,정연,00127158,20150925000229
85,기  애큐온저축은행,사업보고서 (2015.06),애큐온저축은행,2015.09.25,,00111014,20150925000035
86,코  푸른저축은행,사업보고서 (2015.06),푸른저축은행,2015.09.24,,00124805,20150924000283
87,코  비츠로셀,사업보고서 (2015.06),비츠로셀,2015.09.23,연,00154718,20150923000335
88,기  디와이엘엔제이,사업보고서 (2014.12),디와이엘엔제이,2015.09.21,,00959265,20150921000130
89,유  형지엘리트,사업보고서 (2015.06),형지엘리트,2015.09.21,연,00441243,20150921000093
90,코  오상헬스케어,[기재정정]사업보고서 (2014.12),오상헬스케어,2015.09.18,연,00260657,20150918000381
91,코  예스티,[기재정정]사업보고서 (2014.12),예스티,2015.09.16,,00530556,20150916000265
92,코  선바이오,[기재정정]사업보고서 (2014.12),선바이오,2015.09.10,연,00407036,20150910000045
93,기  스마트저축은행,사업보고서 (2015.06),스마트저축은행,2015.09.08,,00151030,20150908000257
94,코  GST,[기재정정]사업보고서 (2014.12),GST,2015.09.08,연,00540863,20150908000142
95,코  THE E&M,[기재정정]사업보고서 (2014.12),THE E&M,2015.09.07,연,00519252,20150907000096
96,기  코크렙제14호위탁관리부동산투자회사,사업보고서 (2015.05),코크렙제14호위탁관리부동산투자회사,2015.08.31,,00659879,20150831001539
97,기  아시아퍼시픽13호선박투자회사,사업보고서 (2015.05),아시아퍼시픽13호선박투자회사,2015.08.31,,00533757,20150831000750
98,기  아시아퍼시픽10호선박투자회사,사업보고서 (2015.05),아시아퍼시픽10호선박투자회사,2015.08.31,,00533580,20150831000651
99,기  넥스쳐,[기재정정]사업보고서 (2014.12),넥스쳐,2015.08.27,연,00977696,20150827000267
100,코  코데즈컴바인  IR,[기재정정]사업보고서 (2014.12),코데즈컴바인,2015.08.24,연,00329093,20150824000368
101,유  코웨이  IR,[기재정정]사업보고서 (2014.12),코웨이,2015.08.21,연,00170558,20150821000346
102,유  코웨이  IR,[기재정정]사업보고서 (2013.12),코웨이,2015.08.21,연,00170558,20150821000321
103,유  코웨이  IR,[기재정정]사업보고서 (2012.12),코웨이,2015.08.21,연,00170558,20150821000280
104,기  우전,[기재정정]사업보고서 (2014.12),우전,2015.08.20,연,00291231,20150820000176
105,코  서한,[기재정정]사업보고서 (2014.12),서한,2015.08.18,,00131504,20150818000007
106,기  에코바이브,[기재정정]사업보고서 (2014.12),에코바이브,2015.08.17,연,00108065,20150817001769
107,코  퓨쳐켐,사업보고서 (2014.12),퓨쳐켐,2015.08.17,,01053540,20150817001727
108,코  더라미,[기재정정]사업보고서 (2014.12),더라미,2015.08.17,정,00205687,20150817001101
109,기  롯데알미늄,[기재정정]사업보고서 (2014.12),롯데알미늄,2015.08.17,연,00120535,20150817001031
110,기  롯데로지스틱스,[기재정정]사업보고서 (2014.12),롯데로지스틱스,2015.08.17,연,00120465,20150817000999
111,기  롯데물산,[기재정정]사업보고서 (2014.12),롯데물산,2015.08.17,,00120483,20150817000976
112,기  호텔롯데,[기재정정]사업보고서 (2014.12),호텔롯데,2015.08.17,연,00165653,20150817000929
113,기  한국애보트진단,[기재정정]사업보고서 (2014.12),한국애보트진단,2015.08.17,연,00317089,20150817000675
114,유  금강공업,[기재정정]사업보고서 (2014.12),금강공업,2015.08.17,연,00105299,20150817000475
115,기  시그넷시스템,[기재정정]사업보고서 (2014.12),시그넷시스템,2015.08.17,,00571836,20150817000428
116,유  대동전자,[기재정정]사업보고서 (2015.03),대동전자,2015.08.13,연,00157104,20150813001112
117,기  전남개발공사,[기재정정]사업보고서 (2014.12),전남개발공사,2015.08.13,,00856825,20150813000308
118,기  전북개발공사,[기재정정]사업보고서 (2014.12),전북개발공사,2015.08.13,,00858577,20150813000135
119,유  평화산업,[기재정정]사업보고서 (2014.12),평화산업,2015.08.11,연,00573579,20150811000412
120,코  제놀루션,사업보고서 (2014.12),제놀루션,2015.08.10,,01062177,20150810000158
121,넥  엔에스컴퍼니,사업보고서 (2014.12),엔에스컴퍼니,2015.08.05,,00929228,20150805000151
122,기  정다운,사업보고서 (2014.12),정다운,2015.08.05,정연,00659435,20150805000018
123,기  노무라인터내셔널펀딩피티이,[기재정정]사업보고서 (2015.03),노무라인터내셔널펀딩피티이,2015.08.04,,01082834,20150804000374
124,넥  플럼라인생명과학,사업보고서 (2014.12),플럼라인생명과학,2015.08.03,,01063237,20150803000394
125,코  인크레더블버즈,[첨부정정]사업보고서 (2013.12),인크레더블버즈,2015.07.31,연,00390408,20150731000360
126,코  인크레더블버즈,[첨부정정]사업보고서 (2012.12),인크레더블버즈,2015.07.31,연,00390408,20150731000338
127,코  한성크린텍,[기재정정]사업보고서 (2014.12),한성크린텍,2015.07.30,연,00389998,20150730000153
128,코  한성크린텍,[기재정정]사업보고서 (2013.12),한성크린텍,2015.07.30,연,00389998,20150730000139
129,기  트러스와이제7호위탁관리부동산투자회사,사업보고서 (2015.04),트러스와이제7호위탁관리부동산투자회사,2015.07.29,,00865382,20150729000341
130,기  노무라인터내셔널펀딩피티이,사업보고서 (2015.03),노무라인터내셔널펀딩피티이,2015.07.29,정,01082834,20150729000290
131,기  아루히,사업보고서 (2015.03),아루히,2015.07.29,연,00907660,20150729000214
132,유  코스모신소재,[기재정정]사업보고서 (2014.12),코스모신소재,2015.07.27,정,00129989,20150727000094
133,유  코스모신소재,[첨부정정]사업보고서 (2013.12),코스모신소재,2015.07.27,정,00129989,20150727000085
134,유  코스모신소재,[첨부정정]사업보고서 (2012.12),코스모신소재,2015.07.27,정,00129989,20150727000084
135,유  롯데하이마트,[기재정정]사업보고서 (2014.12),롯데하이마트,2015.07.24,,00158307,20150724000090
136,유  SBS,[기재정정]사업보고서 (2014.12),SBS,2015.07.17,연,00130772,20150717000138
137,기  하나증권,[기재정정]사업보고서 (2014.12),하나증권,2015.07.16,연,00113465,20150716000237
138,기  카이노스메드,사업보고서 (2014.12),카이노스메드,2015.07.14,,00843830,20150714000347
139,넥  광동헬스바이오,사업보고서 (2014.12),광동헬스바이오,2015.07.14,,00523176,20150714000304
140,넥  로지스몬,사업보고서 (2014.12),로지스몬,2015.07.14,,01060735,20150714000215
141,기  솔트웍스,사업보고서 (2014.12),솔트웍스,2015.07.13,,01022054,20150713000223
142,기  이푸른,[기재정정]사업보고서 (2014.12),이푸른,2015.07.09,,00893923,20150709000332
143,코  유투바이오,사업보고서 (2014.12),유투바이오,2015.07.06,,01026616,20150706000163
144,기  케이디파워,[기재정정]사업보고서 (2014.12),케이디파워,2015.07.06,연,00270089,20150703000661
145,유  금호전기,[기재정정]사업보고서 (2014.12),금호전기,2015.07.03,연,00106395,20150703000652
146,유  금호전기,[기재정정]사업보고서 (2013.12),금호전기,2015.07.03,연,00106395,20150703000639
147,기  와이즈파워,[기재정정]사업보고서 (2014.12),와이즈파워,2015.07.03,연,00248123,20150703000430
148,코  핸디소프트,사업보고서 (2014.12),핸디소프트,2015.07.03,,00793155,20150703000414
149,기  중국식품포장유한공사,사업보고서 (2015.03),중국식품포장유한공사,2015.07.03,연,00694003,20150703000136
150,넥  인바이츠바이오코아,사업보고서 (2014.12),인바이츠바이오코아,2015.07.01,,00537221,20150701000360
151,코  SFA반도체,[기재정정]사업보고서 (2014.12),SFA반도체,2015.06.30,연,00301246,20150630000478
152,유  영풍제지,[기재정정]사업보고서 (2014.12),영풍제지,2015.06.30,,00141404,20150630000292
153,기  노무라금융투자,[기재정정]사업보고서 (2015.03),노무라금융투자,2015.06.30,,00825968,20150630000158
154,기  덴소코리아,사업보고서 (2015.03),덴소코리아,2015.06.29,,00334244,20150629000637
155,기  노무라금융투자,사업보고서 (2015.03),노무라금융투자,2015.06.29,정,00825968,20150629000634
156,코  비츠로시스,사업보고서 (2015.03),비츠로시스,2015.06.29,연,00201432,20150629000590
157,코  3S,사업보고서 (2015.03),3S,2015.06.29,연,00378363,20150629000563
158,코  바른손,사업보고서 (2015.03),바른손,2015.06.29,연,00122205,20150629000524
159,유  동원금속,사업보고서 (2015.03),동원금속,2015.06.29,연,00118008,20150629000457
160,유  기신정기,사업보고서 (2015.03),기신정기,2015.06.29,연,00106614,20150629000456
161,기  이코리아자기관리부동산투자회사,사업보고서 (2015.03),이코리아자기관리부동산투자회사,2015.06.29,,00846396,20150629000420
162,코  메이슨캐피탈,사업보고서 (2015.03),메이슨캐피탈,2015.06.29,정연,00136101,20150629000416
163,기  스포츠서울,사업보고서 (2015.03),스포츠서울,2015.06.29,연,00298687,20150629000415
164,코  이씨에스,사업보고서 (2015.03),이씨에스,2015.06.29,,00400060,20150629000407
165,유  일양약품,사업보고서 (2015.03),일양약품,2015.06.29,연,00146454,20150629000400
166,유  한국주철관공업,사업보고서 (2015.03),한국주철관공업,2015.06.29,연,00159573,20150629000397
167,코  플루토스,사업보고서 (2015.03),플루토스,2015.06.29,,00110750,20150629000394
168,코  아이티센,사업보고서 (2015.03),아이티센,2015.06.29,연,00620868,20150629000393
169,유  신영증권,사업보고서 (2015.03),신영증권,2015.06.29,연,00136721,20150629000345
170,유  오리엔트바이오,사업보고서 (2015.03),오리엔트바이오,2015.06.29,정연,00141626,20150629000328
171,기  도레이케미칼,사업보고서 (2015.03),도레이케미칼,2015.06.29,연,00148717,20150629000326
172,넥  수프로,사업보고서 (2015.03),수프로,2015.06.29,,00830447,20150629000324
173,코  화성밸브,사업보고서 (2015.03),화성밸브,2015.06.29,,00217743,20150629000316
174,코  글로본  IR,사업보고서 (2015.03),글로본,2015.06.29,연,00159731,20150629000285
175,유  대동전자,사업보고서 (2015.03),대동전자,2015.06.29,정연,00157104,20150629000211
176,유  유유제약,사업보고서 (2015.03),유유제약,2015.06.29,연,00144818,20150629000184
177,기  국제엘렉트릭코리아,사업보고서 (2015.03),국제엘렉트릭코리아,2015.06.29,,00218052,20150629000175
178,코  대신정보통신,사업보고서 (2015.03),대신정보통신,2015.06.29,,00110875,20150629000144
179,기  리딩투자증권,사업보고서 (2015.03),리딩투자증권,2015.06.29,연,00323549,20150629000111
180,넥  씨앗,사업보고서 (2014.12),씨앗,2015.06.29,정,00762377,20150629000068
181,코  미코바이오메드,사업보고서 (2014.12),미코바이오메드,2015.06.26,,01049167,20150626000496
182,유  평화홀딩스,[기재정정]사업보고서 (2014.12),평화홀딩스,2015.06.26,정연,00155124,20150626000433
183,유  대구백화점,사업보고서 (2015.03),대구백화점,2015.06.26,연,00108977,20150626000261
184,기  티에이케이정보시스템,사업보고서 (2015.03),티에이케이정보시스템,2015.06.26,,00249098,20150626000184
185,유  이화산업,사업보고서 (2015.03),이화산업,2015.06.26,연,00145686,20150626000180
186,기  드림티엔터테인먼트,사업보고서 (2014.12),드림티엔터테인먼트,2015.06.26,,01066030,20150626000163
187,코  제이스코홀딩스,[기재정정]사업보고서 (2014.12),제이스코홀딩스,2015.06.25,,00148531,20150625000237
188,코  나이벡,[첨부정정]사업보고서 (2014.12),나이벡,2015.06.25,,00767628,20150625000051
189,기  오릭스캐피탈코리아,사업보고서 (2015.03),오릭스캐피탈코리아,2015.06.25,,00502410,20150625000022
190,기  유디피,[기재정정]사업보고서 (2014.12),유디피,2015.06.24,,00612115,20150624000281
191,코  램테크놀러지,[기재정정]사업보고서 (2014.12),램테크놀러지,2015.06.24,연,00654272,20150624000211
192,코  램테크놀러지,[기재정정]사업보고서 (2014.12),램테크놀러지,2015.06.24,정연,00654272,20150624000050
193,코  SBI핀테크솔루션즈  IR,사업보고서 (2015.03),SBI핀테크솔루션즈,2015.06.24,연,00938688,20150624000039
194,유  세아제강지주,[기재정정]사업보고서 (2014.12),세아제강지주,2015.06.22,연,00124197,20150622000307
195,코  한국비티비,사업보고서 (2014.12),한국비티비,2015.06.19,,01031229,20150619000076
196,코  네패스,[기재정정]사업보고서 (2014.12),네패스,2015.06.18,연,00227333,20150618000244
197,기  툴코리아,[기재정정]사업보고서 (2014.12),툴코리아,2015.06.18,정,00555740,20150618000217
198,기  툴코리아,[기재정정]사업보고서 (2014.12),툴코리아,2015.06.18,정,00555740,20150618000077
199,기  한라시멘트,[기재정정]사업보고서 (2014.12),한라시멘트,2015.06.17,,00257219,20150617000016
200,코  오상헬스케어,[기재정정]사업보고서 (2012.12),오상헬스케어,2015.06.16,,00260657,20150616000333
201,기  리드,[기재정정]사업보고서 (2014.12),리드,2015.06.15,연,00601641,20150615000073
202,유  세아베스틸지주,[기재정정]사업보고서 (2014.12),세아베스틸지주,2015.06.12,,00106669,20150612000415
203,기  세아창원특수강,[기재정정]사업보고서 (2014.12),세아창원특수강,2015.06.12,연,00231512,20150612000414
204,코  세코닉스,[기재정정]사업보고서 (2014.12),세코닉스,2015.06.12,연,00351630,20150612000351
205,유  NICE,[기재정정]사업보고서 (2014.12),NICE,2015.06.11,연,00158316,20150611000284
206,기  GS칼텍스,[기재정정]사업보고서 (2014.12),GS칼텍스,2015.06.11,연,00165459,20150611000167
207,유  삼성제약,[기재정정]사업보고서 (2014.12),삼성제약,2015.06.10,,00126414,20150610000165
208,유  HD현대미포,[기재정정]사업보고서 (2014.12),HD현대미포,2015.06.09,연,00164609,20150609000291
209,코  DGP  IR,[기재정정]사업보고서 (2014.12),DGP,2015.06.09,정연,00367695,20150609000162
210,코  한주라이트메탈  IR,[기재정정]사업보고서 (2014.12),한주라이트메탈,2015.06.09,,00156600,20150609000129
211,코  텔콘RF제약,[기재정정]사업보고서 (2014.12),텔콘RF제약,2015.06.09,연,00608802,20150609000069
212,기  현대하이스코,[기재정정]사업보고서 (2014.12),현대하이스코,2015.06.08,연,00164469,20150608000380
213,기  대교홀딩스,[기재정정]사업보고서 (2014.12),대교홀딩스,2015.06.08,연,00366298,20150608000169
214,기  에이치디현대삼호,[기재정정]사업보고서 (2014.12),에이치디현대삼호,2015.06.08,연,00332468,20150608000166
215,코  피에스케이홀딩스,[기재정정]사업보고서 (2014.12),피에스케이홀딩스,2015.06.08,연,00208444,20150608000108
216,기  대우로지스틱스,[기재정정]사업보고서 (2014.12),대우로지스틱스,2015.06.08,,00491983,20150608000066
217,코  대성창투,[기재정정]사업보고서 (2014.12),대성창투,2015.06.08,,00109037,20150608000064
218,코  대성창투,[기재정정]사업보고서 (2014.12),대성창투,2015.06.08,정,00109037,20150608000060
219,기  현대엔지니어링,[기재정정]사업보고서 (2014.12),현대엔지니어링,2015.06.05,정연,00349927,20150605000367
220,유  AJ네트웍스,[기재정정]사업보고서 (2014.12),AJ네트웍스,2015.06.05,연,00365387,20150605000363
221,유  기아,[기재정정]사업보고서 (2014.12),기아,2015.06.05,정연,00106641,20150605000340
222,유  현대위아,[기재정정]사업보고서 (2014.12),현대위아,2015.06.05,연,00106623,20150605000339
223,유  현대제철,[기재정정]사업보고서 (2014.12),현대제철,2015.06.05,연,00145880,20150605000333
224,코  하나마이크론,[기재정정]사업보고서 (2014.12),하나마이크론,2015.06.05,연,00445054,20150605000292
225,기  에이치디현대오일뱅크,[기재정정]사업보고서 (2014.12),에이치디현대오일뱅크,2015.06.05,연,00105174,20150605000284
226,유  GS,[기재정정]사업보고서 (2014.12),GS,2015.06.05,연,00500254,20150605000260
227,코  유비벨록스,[기재정정]사업보고서 (2014.12),유비벨록스,2015.06.05,연,00592653,20150605000184
228,유  AK홀딩스,[기재정정]사업보고서 (2014.12),AK홀딩스,2015.06.05,연,00125080,20150605000083
229,유  씨에스윈드,[기재정정]사업보고서 (2014.12),씨에스윈드,2015.06.04,연,00670340,20150604000247
230,기  강원도개발공사,[기재정정]사업보고서 (2014.12),강원도개발공사,2015.06.04,,00385655,20150604000169
231,코  램테크놀러지,[기재정정]사업보고서 (2013.12),램테크놀러지,2015.06.04,연,00654272,20150604000150
232,코  아티스트스튜디오,[기재정정]사업보고서 (2014.12),아티스트스튜디오,2015.06.04,,00990819,20150604000115
233,기  차이나하오란리사이클링유한공사,[기재정정]사업보고서 (2014.12),차이나하오란리사이클링유한공사,2015.06.04,연,00790121,20150604000089
234,코  하이드로리튬,[기재정정]사업보고서 (2014.12),하이드로리튬,2015.06.04,,00527491,20150604000055
235,코  아티스트스튜디오,[기재정정]사업보고서 (2014.12),아티스트스튜디오,2015.06.03,정,00990819,20150603000334
236,코  HLB생명과학,[기재정정]사업보고서 (2014.12),HLB생명과학,2015.06.03,연,00365590,20150603000277
237,유  에스엘,[기재정정]사업보고서 (2014.12),에스엘,2015.06.03,정연,00125521,20150603000263
238,기  롯데알미늄,[기재정정]사업보고서 (2014.12),롯데알미늄,2015.06.03,정연,00120535,20150603000234
239,유  롯데쇼핑  IR,[기재정정]사업보고서 (2014.12),롯데쇼핑,2015.06.03,연,00120526,20150603000177
240,유  BGF,[기재정정]사업보고서 (2014.12),BGF,2015.06.03,연,00219097,20150603000166
241,코  에코앤드림,[기재정정]사업보고서 (2014.12),에코앤드림,2015.06.03,,00619640,20150603000145
242,넥  틸론,[기재정정]사업보고서 (2014.12),틸론,2015.06.03,정,00976615,20150603000072
243,코  JW신약,[기재정정]사업보고서 (2014.12),JW신약,2015.06.02,연,00110431,20150602000357
244,유  JW홀딩스,[기재정정]사업보고서 (2014.12),JW홀딩스,2015.06.02,연,00632304,20150602000354
245,기  코오롱글로텍,[기재정정]사업보고서 (2014.12),코오롱글로텍,2015.06.02,연,00152923,20150602000329
246,유  HD한국조선해양,[기재정정]사업보고서 (2014.12),HD한국조선해양,2015.06.02,연,00164830,20150602000270
247,기  인켈,[기재정정]사업보고서 (2014.12),인켈,2015.06.02,,00164326,20150602000230
248,기  한솔교육,[기재정정]사업보고서 (2014.12),한솔교육,2015.06.02,연,00246301,20150602000181
249,기  한솔교육,[기재정정]사업보고서 (2014.12),한솔교육,2015.06.02,정연,00246301,20150602000127
250,유  대유플러스,[기재정정]사업보고서 (2014.12),대유플러스,2015.06.02,연,00126089,20150602000064
251,넥  틸론,사업보고서 (2014.12),틸론,2015.06.02,정,00976615,20150602000062
252,유  KTcs,[기재정정]사업보고서 (2014.12),KTcs,2015.06.02,연,00372882,20150602000025
253,유  대유에이텍,[기재정정]사업보고서 (2014.12),대유에이텍,2015.06.01,연,00149804,20150601001165
254,코  동화기업,[기재정정]사업보고서 (2014.12),동화기업,2015.06.01,연,00173032,20150601001160
255,기  옐로모바일,[기재정정]사업보고서 (2014.12),옐로모바일,2015.06.01,연,01038499,20150601001147
256,코  유니온커뮤니티,[기재정정]사업보고서 (2014.12),유니온커뮤니티,2015.06.01,,00408266,20150601001096
257,코  디엔에이링크,[기재정정]사업보고서 (2014.12),디엔에이링크,2015.06.01,,00642541,20150601000974
258,코  대한광통신,[기재정정]사업보고서 (2014.12),대한광통신,2015.06.01,연,00113261,20150601000947
259,코  엘티씨,[기재정정]사업보고서 (2014.12),엘티씨,2015.06.01,연,00866062,20150601000943
260,기  넥스쳐,[기재정정]사업보고서 (2014.12),넥스쳐,2015.06.01,정연,00977696,20150601000560
261,기  디아이디,[기재정정]사업보고서 (2014.12),디아이디,2015.06.01,연,00302801,20150601000558
262,넥  판도라티비,[기재정정]사업보고서 (2014.12),판도라티비,2015.06.01,정,00541862,20150601000250
263,기  태진인포텍,사업보고서 (2014.12),태진인포텍,2015.06.01,,00299747,20150601000135
