번호,공시대상회사,보고서명,제출인,접수일자,비고,popup_href,report_href
23,넥  바이오프로테크,[기재정정]사업보고서 (2019.12),바이오프로테크,2021.12.15,,00669450,20211215000027
24,유  신한알파리츠  IR,[첨부정정]사업보고서 (2021.09),신한알파리츠,2021.12.14,,01276594,20211214000099
25,유  신한알파리츠  IR,사업보고서 (2021.09),신한알파리츠,2021.12.14,정연,01276594,20211214000001
26,유  기아,[기재정정]사업보고서 (2020.12),기아,2021.12.10,연,00106641,20211210000500
27,유  기아,[기재정정]사업보고서 (2019.12),기아,2021.12.10,연,00106641,20211210000477
28,유  기아,[기재정정]사업보고서 (2018.12),기아,2021.12.10,연,00106641,20211210000468
29,유  기아,[기재정정]사업보고서 (2017.12),기아,2021.12.10,연,00106641,20211210000450
30,유  기아,[기재정정]사업보고서 (2016.12),기아,2021.12.10,연,00106641,20211210000438
31,유  기아,[기재정정]사업보고서 (2015.12),기아,2021.12.10,연,00106641,20211210000418
32,유  기아,[기재정정]사업보고서 (2014.12),기아,2021.12.10,연,00106641,20211210000409
33,유  디앤디플랫폼리츠,사업보고서 (2021.09),디앤디플랫폼리츠,2021.12.09,연,01475609,20211209000441
34,기  피엔에스커튼월,[기재정정]사업보고서 (2020.12),피엔에스커튼월,2021.12.07,,00107303,20211207000036
35,기  피엔에스커튼월,[기재정정]사업보고서 (2020.12),피엔에스커튼월,2021.12.06,정,00107303,20211206000383
36,넥  바이오프로테크,[첨부정정]사업보고서 (2020.12),바이오프로테크,2021.12.03,정,00669450,20211203000300
37,넥  바이오프로테크,[첨부정정]사업보고서 (2019.12),바이오프로테크,2021.12.03,정,00669450,20211203000287
38,넥  켈스,사업보고서 (2020.12),켈스,2021.12.03,,01507722,20211203000194
39,기  디에스앤엘,[기재정정]사업보고서 (2019.12),디에스앤엘,2021.12.01,연,00812362,20211201000498
40,코  HLB생명과학,[기재정정]사업보고서 (2019.12),HLB생명과학,2021.12.01,연,00365590,20211201000438
41,코  HLB생명과학,[기재정정]사업보고서 (2018.12),HLB생명과학,2021.12.01,연,00365590,20211201000437
42,코  SG&G,[기재정정]사업보고서 (2020.12),SG&G,2021.12.01,연,00264714,20211201000368
43,유  황금에스티,[기재정정]사업보고서 (2020.12),황금에스티,2021.11.30,정연,00218575,20211130001721
44,기  에스앤케이,사업보고서 (2021.07),에스앤케이,2021.11.23,연,01338724,20211123000349
45,유  대성홀딩스,[기재정정]사업보고서 (2020.12),대성홀딩스,2021.11.23,연,00108940,20211123000317
46,유  대성홀딩스,[기재정정]사업보고서 (2019.12),대성홀딩스,2021.11.23,연,00108940,20211123000314
47,유  대성홀딩스,[기재정정]사업보고서 (2018.12),대성홀딩스,2021.11.23,연,00108940,20211123000312
48,유  대성홀딩스,[기재정정]사업보고서 (2017.12),대성홀딩스,2021.11.23,연,00108940,20211123000311
49,유  대성홀딩스,[기재정정]사업보고서 (2016.12),대성홀딩스,2021.11.23,연,00108940,20211123000309
50,유  대성홀딩스,[기재정정]사업보고서 (2015.12),대성홀딩스,2021.11.23,연,00108940,20211123000305
51,유  대성홀딩스,[기재정정]사업보고서 (2014.12),대성홀딩스,2021.11.23,연,00108940,20211123000302
52,유  대성홀딩스,[기재정정]사업보고서 (2013.12),대성홀딩스,2021.11.23,연,00108940,20211123000300
53,코  나노캠텍,[기재정정]사업보고서 (2018.12),나노캠텍,2021.11.17,연,00542074,20211117000281
54,기  하나증권,[기재정정]사업보고서 (2020.12),하나증권,2021.11.15,연,00113465,20211115002372
55,기  하나증권,[기재정정]사업보고서 (2019.12),하나증권,2021.11.15,연,00113465,20211115002341
56,유  현대해상,[기재정정]사업보고서 (2020.12),현대해상,2021.11.15,연,00164973,20211115002272
57,코  조광ILI,[기재정정]사업보고서 (2020.12),조광ILI,2021.11.15,연,00291860,20211115001735
58,유  HL만도,[기재정정]사업보고서 (2020.12),HL만도,2021.11.15,연,01042775,20211115001673
59,코  조광ILI,[기재정정]사업보고서 (2019.12),조광ILI,2021.11.15,연,00291860,20211115001649
60,코  바이오솔루션  IR,[기재정정]사업보고서 (2020.12),바이오솔루션,2021.11.15,연,00560982,20211115000767
61,코  풍강,사업보고서 (2021.08),풍강,2021.11.12,연,00155373,20211112001153
62,코  HLB이노베이션,[기재정정]사업보고서 (2021.03),HLB이노베이션,2021.11.12,연,00155586,20211112001077
63,유  한세실업  IR,[기재정정]사업보고서 (2020.12),한세실업,2021.11.12,연,00728638,20211112000526
64,유  오리엔트바이오,[기재정정]사업보고서 (2021.03),오리엔트바이오,2021.11.11,연,00141626,20211111000394
65,유  이지스밸류플러스리츠  IR,사업보고서 (2021.08),이지스밸류플러스리츠,2021.11.11,연,01394377,20211111000322
66,코  핀텔,[기재정정]사업보고서 (2020.12),핀텔,2021.11.09,,01524507,20211109000077
67,기  대신케이리츠물류1호위탁관리부동산투자회사,[기재정정]사업보고서 (2021.01),대신케이리츠물류1호위탁관리부동산투자회사,2021.11.08,,01489958,20211108000034
68,코  삼현철강,[첨부정정]사업보고서 (2020.12),삼현철강,2021.11.01,,00128926,20211101000202
69,코  GRT,사업보고서 (2021.06),GRT,2021.10.28,연,01170962,20211028000456
70,코  씨엑스아이,사업보고서 (2021.06),씨엑스아이,2021.10.28,연,00800084,20211028000448
71,기  대신케이리츠물류1호위탁관리부동산투자회사,사업보고서 (2021.07),대신케이리츠물류1호위탁관리부동산투자회사,2021.10.28,,01489958,20211028000022
72,기  아이브스,사업보고서 (2020.12),아이브스,2021.10.27,,01187713,20211027000386
73,기  아이브스,[기재정정]사업보고서 (2019.12),아이브스,2021.10.27,,01187713,20211027000376
74,코  선바이오,[기재정정]사업보고서 (2020.12),선바이오,2021.10.27,,00407036,20211027000346
75,코  선바이오,[기재정정]사업보고서 (2019.12),선바이오,2021.10.27,,00407036,20211027000343
76,코  선바이오,[기재정정]사업보고서 (2018.12),선바이오,2021.10.27,,00407036,20211027000334
77,넥  바이오인프라생명과학,[기재정정]사업보고서 (2020.12),바이오인프라생명과학,2021.10.27,연,01130885,20211027000243
78,기  젬,사업보고서 (2020.12),젬,2021.10.26,정,01169498,20211026000195
79,유  계룡건설산업,[기재정정]사업보고서 (2020.12),계룡건설산업,2021.10.25,연,00102432,20211025000143
80,코  메지온,[기재정정]사업보고서 (2020.12),메지온,2021.10.21,연,00808022,20211021000220
81,코  토마토시스템,사업보고서 (2020.12),토마토시스템,2021.10.19,,01436479,20211019000300
82,코  석경에이티,[기재정정]사업보고서 (2020.12),석경에이티,2021.10.15,연,00921916,20211015000017
83,코  엠에프엠코리아,[기재정정]사업보고서 (2020.12),엠에프엠코리아,2021.10.14,연,01384477,20211014000275
84,코  우정바이오,[첨부정정]사업보고서 (2020.12),우정바이오,2021.10.13,,01065013,20211013000023
85,코  웰크론  IR,[기재정정]사업보고서 (2020.12),웰크론,2021.10.12,연,00362159,20211012000101
86,코  웰크론한텍  IR,[기재정정]사업보고서 (2020.12),웰크론한텍,2021.10.12,연,00487546,20211012000096
87,유  형지엘리트,사업보고서 (2021.06),형지엘리트,2021.10.06,연,00441243,20211006000667
88,코  나노브릭  IR,[기재정정]사업보고서 (2020.12),나노브릭,2021.09.29,,01136001,20210929000243
89,코  양지사,사업보고서 (2021.06),양지사,2021.09.28,,00139685,20210928000476
90,코  서연탑메탈,[기재정정]사업보고서 (2020.12),서연탑메탈,2021.09.28,연,00153278,20210928000399
91,유  신성통상,사업보고서 (2021.06),신성통상,2021.09.28,연,00136341,20210928000362
92,기  코레이트타워위탁관리부동산투자회사,사업보고서 (2021.06),코레이트타워위탁관리부동산투자회사,2021.09.28,,01508572,20210928000123
93,기  비에스제이홀딩스,사업보고서 (2021.06),비에스제이홀딩스,2021.09.27,,00480525,20210927000276
94,유  체시스,사업보고서 (2021.06),체시스,2021.09.23,연,00125576,20210917000616
95,코  엠브레인,사업보고서 (2021.06),엠브레인,2021.09.17,연,00877174,20210917000609
96,코  이큐셀,사업보고서 (2021.06),이큐셀,2021.09.17,연,00818472,20210917000607
97,코  티엔엔터테인먼트,사업보고서 (2021.06),티엔엔터테인먼트,2021.09.17,연,00814786,20210917000602
98,유  제이알글로벌리츠,사업보고서 (2021.06),제이알글로벌리츠,2021.09.17,연,01415892,20210917000564
99,코  엔투텍,사업보고서 (2021.06),엔투텍,2021.09.17,연,01105621,20210917000477
100,코  포시에스,[기재정정]사업보고서 (2021.06),포시에스,2021.09.17,연,00939942,20210917000423
101,코  포시에스,사업보고서 (2021.06),포시에스,2021.09.17,정연,00939942,20210917000413
102,유  세원정공,사업보고서 (2021.06),세원정공,2021.09.17,정연,00134316,20210917000208
103,넥  대동고려삼,사업보고서 (2021.06),대동고려삼,2021.09.17,,00910202,20210917000183
104,코  아세아텍,사업보고서 (2021.06),아세아텍,2021.09.17,,00138747,20210917000175
105,코  효성오앤비,사업보고서 (2021.06),효성오앤비,2021.09.17,연,00367385,20210917000113
106,유  신성통상,[기재정정]사업보고서 (2020.06),신성통상,2021.09.17,연,00136341,20210917000104
107,유  신성통상,[기재정정]사업보고서 (2019.06),신성통상,2021.09.17,연,00136341,20210917000100
108,유  신성통상,[기재정정]사업보고서 (2018.06),신성통상,2021.09.17,연,00136341,20210917000096
109,유  프레스티지바이오파마,사업보고서 (2021.06),프레스티지바이오파마,2021.09.16,연,01510489,20210916000175
110,유  만호제강,사업보고서 (2021.06),만호제강,2021.09.16,연,00120872,20210916000086
111,유  세우글로벌,[기재정정]사업보고서 (2020.12),세우글로벌,2021.09.10,,00134176,20210910000001
112,기  인동첨단소재,[기재정정]사업보고서 (2020.12),인동첨단소재,2021.09.10,,01513431,20210909000369
113,유  이리츠코크렙,사업보고서 (2021.06),이리츠코크렙,2021.09.08,연,00544452,20210908000457
114,코  프로티아,[기재정정]사업보고서 (2020.12),프로티아,2021.09.07,,01267958,20210907000224
115,코  선바이오,[기재정정]사업보고서 (2020.12),선바이오,2021.09.06,정,00407036,20210906000241
116,코  선바이오,[기재정정]사업보고서 (2019.12),선바이오,2021.09.06,정,00407036,20210906000207
117,코  선바이오,[기재정정]사업보고서 (2018.12),선바이오,2021.09.06,정,00407036,20210906000203
118,코  디엔에이링크,[기재정정]사업보고서 (2020.12),디엔에이링크,2021.09.03,연,00642541,20210903000235
119,유  JW생명과학,[기재정정]사업보고서 (2020.12),JW생명과학,2021.09.01,정연,00225706,20210901000473
120,유  롯데리츠,사업보고서 (2021.06),롯데리츠,2021.09.01,,01363818,20210901000384
121,코  세코닉스,[기재정정]사업보고서 (2020.12),세코닉스,2021.09.01,연,00351630,20210901000272
122,코  유틸렉스,[기재정정]사업보고서 (2020.12),유틸렉스,2021.09.01,정연,01110678,20210901000179
123,기  엘에스엠트론,[기재정정]사업보고서 (2018.12),엘에스엠트론,2021.09.01,연,00683627,20210901000104
124,기  엘에스엠트론,[기재정정]사업보고서 (2017.12),엘에스엠트론,2021.09.01,연,00683627,20210901000089
125,유  LS,[기재정정]사업보고서 (2020.12),LS,2021.08.31,연,00105952,20210831001912
126,코  JW신약,[기재정정]사업보고서 (2020.12),JW신약,2021.08.31,연,00110431,20210831001909
127,유  LS,[기재정정]사업보고서 (2019.12),LS,2021.08.31,연,00105952,20210831001889
128,유  LS,[기재정정]사업보고서 (2018.12),LS,2021.08.31,연,00105952,20210831001857
129,유  LS,[기재정정]사업보고서 (2017.12),LS,2021.08.31,연,00105952,20210831001778
130,기  다이오진,[기재정정]사업보고서 (2020.12),다이오진,2021.08.30,,01163050,20210830001073
131,코  BF랩스,[기재정정]사업보고서 (2020.12),BF랩스,2021.08.26,연,00656021,20210826000406
132,코  원바이오젠,[기재정정]사업보고서 (2020.12),원바이오젠,2021.08.26,,01326224,20210826000157
133,코  로보티즈,[기재정정]사업보고서 (2020.12),로보티즈,2021.08.26,연,00946030,20210826000122
134,유  ESR켄달스퀘어리츠,[기재정정]사업보고서 (2021.05),ESR켄달스퀘어리츠,2021.08.25,연,01437186,20210825000422
135,유  동방,[기재정정]사업보고서 (2013.12),동방,2021.08.24,연,00115287,20210824000005
136,유  동방,[기재정정]사업보고서 (2016.12),동방,2021.08.24,연,00115287,20210824000002
137,유  동방,[기재정정]사업보고서 (2015.12),동방,2021.08.24,연,00115287,20210823000474
138,유  동방,[기재정정]사업보고서 (2014.12),동방,2021.08.24,연,00115287,20210823000473
139,유  동방,[기재정정]사업보고서 (2013.12),동방,2021.08.24,정연,00115287,20210823000472
140,유  ESR켄달스퀘어리츠,사업보고서 (2021.05),ESR켄달스퀘어리츠,2021.08.23,정연,01437186,20210823000319
141,기  영일제약,[기재정정]사업보고서 (2020.12),영일제약,2021.08.20,,00141042,20210820000049
142,유  에스엠벡셀,[기재정정]사업보고서 (2020.12),에스엠벡셀,2021.08.20,,00147860,20210819000375
143,유  이지스레지던스리츠  IR,사업보고서 (2021.06),이지스레지던스리츠,2021.08.19,,01436628,20210819000338
144,코  서산,[기재정정]사업보고서 (2020.12),서산,2021.08.19,연,00130408,20210819000075
145,유  한국특강,[기재정정]사업보고서 (2020.12),한국특강,2021.08.18,,00124090,20210818000238
146,유  현대홈쇼핑,[기재정정]사업보고서 (2020.12),현대홈쇼핑,2021.08.18,연,00412597,20210818000207
147,유  현대홈쇼핑,[기재정정]사업보고서 (2020.12),현대홈쇼핑,2021.08.17,정연,00412597,20210817002288
148,기  비엘사이언스,[기재정정]사업보고서 (2020.12),비엘사이언스,2021.08.17,,01067242,20210817002281
149,유  현대홈쇼핑,[기재정정]사업보고서 (2019.12),현대홈쇼핑,2021.08.17,연,00412597,20210817002260
150,코  아이진  IR,[기재정정]사업보고서 (2020.12),아이진,2021.08.17,연,00945457,20210817002194
151,코  조광ILI,[기재정정]사업보고서 (2020.12),조광ILI,2021.08.17,정연,00291860,20210817001998
152,코  제놀루션,[기재정정]사업보고서 (2020.12),제놀루션,2021.08.17,,01062177,20210817001972
153,유  비비안,[기재정정]사업보고서 (2020.12),비비안,2021.08.17,연,00107677,20210817001926
154,기  필로시스,[기재정정]사업보고서 (2020.12),필로시스,2021.08.17,,01017803,20210817001889
155,유  한국특강,[기재정정]사업보고서 (2020.12),한국특강,2021.08.17,정,00124090,20210817001859
156,코  모아라이프플러스,[기재정정]사업보고서 (2020.12),모아라이프플러스,2021.08.17,연,00587925,20210817001845
157,넥  이엠티,[기재정정]사업보고서 (2020.12),이엠티,2021.08.17,,00925967,20210817001843
158,코  프로텍,[기재정정]사업보고서 (2020.12),프로텍,2021.08.17,연,00325112,20210817001693
159,넥  펨토바이오메드,[기재정정]사업보고서 (2020.12),펨토바이오메드,2021.08.17,,01336735,20210817001556
160,코  애니젠,[기재정정]사업보고서 (2020.12),애니젠,2021.08.17,,00808086,20210817001474
161,유  한창,[기재정정]사업보고서 (2020.12),한창,2021.08.17,연,00163716,20210817001332
162,코  헬릭스미스,[기재정정]사업보고서 (2020.12),헬릭스미스,2021.08.17,연,00359395,20210817001181
163,넥  플럼라인생명과학,[기재정정]사업보고서 (2020.12),플럼라인생명과학,2021.08.17,,01063237,20210817000647
164,코  HLB제넥스,[기재정정]사업보고서 (2020.12),HLB제넥스,2021.08.17,연,00983916,20210817000640
165,코  셀바스AI,[기재정정]사업보고서 (2020.12),셀바스AI,2021.08.17,연,00666064,20210817000630
166,유  에이블씨엔씨,[기재정정]사업보고서 (2020.12),에이블씨엔씨,2021.08.17,연,00400857,20210817000623
167,유  에이블씨엔씨,[기재정정]사업보고서 (2017.12),에이블씨엔씨,2021.08.17,연,00400857,20210817000615
168,유  에이블씨엔씨,[기재정정]사업보고서 (2015.12),에이블씨엔씨,2021.08.17,연,00400857,20210817000605
169,코  압타머사이언스,[기재정정]사업보고서 (2020.12),압타머사이언스,2021.08.17,,01265251,20210817000495
170,기  한국중부발전,[기재정정]사업보고서 (2020.12),한국중부발전,2021.08.17,연,00396518,20210817000404
171,코  푸른소나무,[기재정정]사업보고서 (2020.12),푸른소나무,2021.08.17,연,00410739,20210817000313
172,코  서산,[기재정정]사업보고서 (2020.12),서산,2021.08.17,정연,00130408,20210817000248
173,기  한국피엠지제약,[기재정정]사업보고서 (2020.12),한국피엠지제약,2021.08.17,,00821050,20210817000214
174,코  푸른소나무,[기재정정]사업보고서 (2019.12),푸른소나무,2021.08.17,연,00410739,20210817000172
175,유  대웅제약,[기재정정]사업보고서 (2020.12),대웅제약,2021.08.17,연,00427483,20210817000156
176,기  지디케이화장품,[기재정정]사업보고서 (2020.12),지디케이화장품,2021.08.17,연,01079733,20210817000011
177,기  지디케이화장품,[기재정정]사업보고서 (2019.12),지디케이화장품,2021.08.17,연,01079733,20210817000003
178,코  아이큐어,[기재정정]사업보고서 (2020.12),아이큐어,2021.08.13,연,00554352,20210813001352
179,코  수젠텍,[기재정정]사업보고서 (2020.12),수젠텍,2021.08.13,연,01063954,20210813001322
180,기  인동첨단소재,[기재정정]사업보고서 (2020.12),인동첨단소재,2021.08.13,정,01513431,20210813001304
181,유  다이나믹디자인,[기재정정]사업보고서 (2020.12),다이나믹디자인,2021.08.13,연,00453488,20210813001154
182,코  에이디테크놀로지,[기재정정]사업보고서 (2020.12),에이디테크놀로지,2021.08.13,연,00657002,20210813001133
183,넥  바이오인프라생명과학,[기재정정]사업보고서 (2020.12),바이오인프라생명과학,2021.08.13,정연,01130885,20210813001111
184,코  라닉스,[기재정정]사업보고서 (2020.12),라닉스,2021.08.13,,01327092,20210813000826
185,코  에스넷,[기재정정]사업보고서 (2020.12),에스넷,2021.08.13,연,00264635,20210813000730
186,기  한국투자증권,[기재정정]사업보고서 (2020.12),한국투자증권,2021.08.13,연,00160144,20210813000673
187,코  메디톡스,[기재정정]사업보고서 (2020.12),메디톡스,2021.08.13,연,00580199,20210813000572
188,넥  큐러블,[기재정정]사업보고서 (2020.12),큐러블,2021.08.13,,00548519,20210813000357
189,기  휴코드홀딩스,[기재정정]사업보고서 (2020.12),휴코드홀딩스,2021.08.13,,00165361,20210813000175
190,코  펩트론,[기재정정]사업보고서 (2020.12),펩트론,2021.08.13,,00415868,20210813000069
191,코  비보존 제약,[기재정정]사업보고서 (2020.12),비보존 제약,2021.08.12,연,00533191,20210812000470
192,넥  메디젠휴먼케어,[기재정정]사업보고서 (2020.12),메디젠휴먼케어,2021.08.12,연,01023822,20210812000386
193,코  카이노스메드,[기재정정]사업보고서 (2020.12),카이노스메드,2021.08.12,연,01263527,20210812000263
194,코  나무기술,[기재정정]사업보고서 (2020.12),나무기술,2021.08.12,연,01136348,20210812000010
195,기  엘아이에스,[기재정정]사업보고서 (2020.12),엘아이에스,2021.08.11,연,00670085,20210811000425
196,코  바이오다인,[기재정정]사업보고서 (2020.12),바이오다인,2021.08.11,,01117413,20210811000413
197,유  에스엠벡셀,[기재정정]사업보고서 (2019.12),에스엠벡셀,2021.08.11,,00147860,20210811000351
198,코  스킨앤스킨,[기재정정]사업보고서 (2020.12),스킨앤스킨,2021.08.11,연,00896753,20210811000211
199,코  코이즈,[기재정정]사업보고서 (2019.12),코이즈,2021.08.11,연,00807397,20210811000056
200,코  코이즈,[기재정정]사업보고서 (2020.12),코이즈,2021.08.11,연,00807397,20210811000034
201,코  플루토스,[기재정정]사업보고서 (2021.03),플루토스,2021.08.10,정연,00110750,20210810000330
202,코  진매트릭스,[기재정정]사업보고서 (2020.12),진매트릭스,2021.08.10,,00552992,20210810000321
203,유  미래에셋맵스리츠,사업보고서 (2021.05),미래에셋맵스리츠,2021.08.10,,01437292,20210810000360
204,코  하림,[기재정정]사업보고서 (2020.12),하림,2021.08.10,연,00857727,20210810000311
205,코  바이브컴퍼니,[기재정정]사업보고서 (2020.12),바이브컴퍼니,2021.08.10,연,00403793,20210810000256
206,코  알테오젠,[기재정정]사업보고서 (2020.12),알테오젠,2021.08.10,연,00989619,20210810000204
207,유  코람코라이프인프라리츠,사업보고서 (2021.05),코람코라이프인프라리츠,2021.08.10,,01430475,20210810000203
208,코  이렘,[기재정정]사업보고서 (2020.12),이렘,2021.08.10,정연,00116426,20210810000083
209,기  피앤텔,[기재정정]사업보고서 (2020.12),피앤텔,2021.08.10,연,00302120,20210810000017
210,기  퓨전,[기재정정]사업보고서 (2020.12),퓨전,2021.08.09,연,01113949,20210809000269
211,유  NH프라임리츠,사업보고서 (2021.05),NH프라임리츠,2021.08.09,,01391033,20210809000167
212,코  바이오다인,[기재정정]사업보고서 (2020.12),바이오다인,2021.08.06,정,01117413,20210806000361
213,코  마이크로디지탈,[기재정정]사업보고서 (2020.12),마이크로디지탈,2021.08.06,,01267967,20210806000076
214,유  참엔지니어링,[기재정정]사업보고서 (2020.12),참엔지니어링,2021.08.05,연,00153621,20210805000106
215,기  우리은행,[기재정정]사업보고서 (2020.12),우리은행,2021.07.30,연,00254045,20210730000506
216,기  네이처리퍼블릭,[기재정정]사업보고서 (2015.12),네이처리퍼블릭,2021.07.30,,00815086,20210730000358
217,유  흥아해운,[기재정정]사업보고서 (2020.12),흥아해운,2021.07.29,연,00167208,20210729000451
218,기  노무라인터내셔널펀딩피티이,사업보고서 (2021.03),노무라인터내셔널펀딩피티이,2021.07.29,,01082834,20210729000155
219,코  골드앤에스,[기재정정]사업보고서 (2020.12),골드앤에스,2021.07.27,연,00249502,20210726000349
220,코  골드앤에스,[기재정정]사업보고서 (2019.12),골드앤에스,2021.07.27,연,00249502,20210726000348
221,코  에스씨엠생명과학,[기재정정]사업보고서 (2020.12),에스씨엠생명과학,2021.07.21,,01110474,20210721000273
222,코  유비온  IR,[기재정정]사업보고서 (2020.09),유비온,2021.07.20,,00531078,20210720000366
223,코  유비온  IR,[기재정정]사업보고서 (2019.09),유비온,2021.07.20,,00531078,20210720000357
224,코  유비온  IR,[기재정정]사업보고서 (2018.09),유비온,2021.07.20,,00531078,20210720000338
225,코  네오이뮨텍,[기재정정]사업보고서 (2020.12),네오이뮨텍,2021.07.20,연,01511558,20210720000251
226,코  에이루트,[기재정정]사업보고서 (2020.12),에이루트,2021.07.20,연,00608839,20210720000239
227,코  핀텔,사업보고서 (2020.12),핀텔,2021.07.14,정,01524507,20210713000483
228,코  유비온  IR,[기재정정]사업보고서 (2017.09),유비온,2021.07.13,,00531078,20210713000442
229,유  에이엔피,[기재정정]사업보고서 (2019.12),에이엔피,2021.07.13,연,00143314,20210713000103
230,유  에이엔피,[기재정정]사업보고서 (2018.12),에이엔피,2021.07.13,연,00143314,20210713000097
231,기  현진소재,[기재정정]사업보고서 (2020.12),현진소재,2021.07.13,연,00188715,20210713000094
232,기  뉴로스,[기재정정]사업보고서 (2020.12),뉴로스,2021.07.13,연,00638539,20210713000050
233,기  리딩투자증권,[기재정정]사업보고서 (2021.03),리딩투자증권,2021.07.12,연,00323549,20210712000387
234,코  엔케이맥스,[기재정정]사업보고서 (2020.12),엔케이맥스,2021.07.12,연,00977650,20210712000277
235,코  엔지스테크널러지,[기재정정]사업보고서 (2019.12),엔지스테크널러지,2021.07.09,연,01084364,20210709000564
236,코  CNT85,[기재정정]사업보고서 (2016.12),CNT85,2021.07.09,,00318662,20210709000506
237,코  CNT85,[기재정정]사업보고서 (2015.12),CNT85,2021.07.09,연,00318662,20210709000502
238,기  어스앤에어로스페이스,[기재정정]사업보고서 (2020.12),어스앤에어로스페이스,2021.07.09,정,00971090,20210709000240
239,기  이씨스,[기재정정]사업보고서 (2018.12),이씨스,2021.07.09,,00818490,20210709000162
240,코  아스트,[기재정정]사업보고서 (2020.12),아스트,2021.07.09,정연,00409681,20210709000075
241,코  시지메드텍,[기재정정]사업보고서 (2020.12),시지메드텍,2021.07.08,연,00346610,20210708000279
242,코  비나텍,[기재정정]사업보고서 (2020.12),비나텍,2021.07.08,연,00563518,20210708000082
243,코  포니링크,[기재정정]사업보고서 (2020.12),포니링크,2021.07.07,연,00392691,20210707000536
244,유  삼성제약,[기재정정]사업보고서 (2020.12),삼성제약,2021.07.07,,00126414,20210707000529
245,코  플래스크,[기재정정]사업보고서 (2020.12),플래스크,2021.07.07,연,00297448,20210707000522
246,코  젬백스,[기재정정]사업보고서 (2020.12),젬백스,2021.07.07,연,00492894,20210707000520
247,유  롯데렌탈,[기재정정]사업보고서 (2020.12),롯데렌탈,2021.07.07,연,00545716,20210707000505
248,유  롯데렌탈,[기재정정]사업보고서 (2019.12),롯데렌탈,2021.07.07,연,00545716,20210707000485
249,코  나우IB,[기재정정]사업보고서 (2020.12),나우IB,2021.07.07,연,00651017,20210707000472
250,유  롯데렌탈,[기재정정]사업보고서 (2018.12),롯데렌탈,2021.07.07,연,00545716,20210707000453
251,코  나우IB,[기재정정]사업보고서 (2019.12),나우IB,2021.07.07,연,00651017,20210707000449
252,유  동방,[기재정정]사업보고서 (2020.12),동방,2021.07.07,연,00115287,20210707000184
253,기  교보생명보험,[기재정정]사업보고서 (2020.12),교보생명보험,2021.07.06,연,00112882,20210706000408
254,유  더존비즈온,[기재정정]사업보고서 (2020.12),더존비즈온,2021.07.06,연,00172291,20210706000401
255,유  동원금속,[기재정정]사업보고서 (2021.03),동원금속,2021.07.06,연,00118008,20210706000358
256,코  에스디생명공학,[기재정정]사업보고서 (2019.12),에스디생명공학,2021.07.02,연,01099667,20210702000563
257,유  GS리테일,[기재정정]사업보고서 (2020.12),GS리테일,2021.07.01,연,00140177,20210701000250
258,코  영우디에스피,[기재정정]사업보고서 (2019.12),영우디에스피,2021.07.01,연,00569646,20210701000241
259,코  박셀바이오,[기재정정]사업보고서 (2020.12),박셀바이오,2021.06.30,,01335851,20210630000979
