번호,공시대상회사,보고서명,제출인,접수일자,비고,popup_href,report_href
2346,코  압타머사이언스,사업보고서 (2023.12),압타머사이언스,2024.03.20,,01265251,20240320001464
2347,코  더블유에스아이,사업보고서 (2023.12),더블유에스아이,2024.03.20,연,01318261,20240320001463
2348,코  홈캐스트,사업보고서 (2023.12),홈캐스트,2024.03.20,연,00385336,20240320001462
2349,코  보성파워텍,사업보고서 (2023.12),보성파워텍,2024.03.20,,00267881,20240320001460
2350,코  센코,사업보고서 (2023.12),센코,2024.03.20,정연,01023318,20240320001461
2351,코  유일로보틱스,사업보고서 (2023.12),유일로보틱스,2024.03.20,,01152586,20240320001459
2352,코  ISC  IR,사업보고서 (2023.12),ISC,2024.03.20,연,00572905,20240320001457
2353,코  메디앙스,사업보고서 (2023.12),메디앙스,2024.03.20,연,00267854,20240320001456
2354,유  LS네트웍스,사업보고서 (2023.12),LS네트웍스,2024.03.20,정연,00104698,20240320001453
2355,코  폴라리스오피스,사업보고서 (2023.12),폴라리스오피스,2024.03.20,연,00269852,20240320001451
2356,코  아모그린텍,사업보고서 (2023.12),아모그린텍,2024.03.20,,00611912,20240320001449
2357,코  듀켐바이오,사업보고서 (2023.12),듀켐바이오,2024.03.20,정,00867034,20240320001447
2358,코  펩트론,사업보고서 (2023.12),펩트론,2024.03.20,,00415868,20240320001446
2359,유  미래아이앤지,사업보고서 (2023.12),미래아이앤지,2024.03.20,,00104786,20240320001445
2360,코  씨큐브,사업보고서 (2023.12),씨큐브,2024.03.20,,00520610,20240320001444
2361,코  보광산업,사업보고서 (2023.12),보광산업,2024.03.20,연,00568461,20240320001441
2362,넥  썬테크,사업보고서 (2023.12),썬테크,2024.03.20,연,00963000,20240320001438
2363,코  대호특수강,사업보고서 (2023.12),대호특수강,2024.03.20,,00166175,20240320001437
2364,유  LS,사업보고서 (2023.12),LS,2024.03.20,정연,00105952,20240320001435
2365,기  아이엠뱅크,사업보고서 (2023.12),아이엠뱅크,2024.03.20,연,00109019,20240320001434
2366,유  메타케어,사업보고서 (2023.12),메타케어,2024.03.20,연,00791209,20240320001430
2367,코  쏠리드,사업보고서 (2023.12),쏠리드,2024.03.20,연,00364403,20240320001428
2368,코  우리넷,사업보고서 (2023.12),우리넷,2024.03.20,연,00664048,20240320001423
2369,코  포스뱅크,사업보고서 (2023.12),포스뱅크,2024.03.20,연,00862312,20240320001422
2370,유  동원F&B,사업보고서 (2023.12),동원F&B,2024.03.20,연,00340917,20240320001417
2371,코  화신정공,사업보고서 (2023.12),화신정공,2024.03.20,,00825223,20240320001409
2372,코  스타코링크,사업보고서 (2023.12),스타코링크,2024.03.20,연,00373571,20240320001407
2373,코  에브리봇,사업보고서 (2023.12),에브리봇,2024.03.20,,01201590,20240320001406
2374,코  한국전자인증,사업보고서 (2023.12),한국전자인증,2024.03.20,연,00361169,20240320001405
2375,코  에프엔에스테크,사업보고서 (2023.12),에프엔에스테크,2024.03.20,연,00476036,20240320001404
2376,유  HMM,사업보고서 (2023.12),HMM,2024.03.20,정연,00164645,20240320001402
2377,유  동양,사업보고서 (2023.12),동양,2024.03.20,연,00117337,20240320001400
2378,코  홈센타홀딩스,사업보고서 (2023.12),홈센타홀딩스,2024.03.20,정연,00288495,20240320001399
2379,코  플라즈맵,사업보고서 (2023.12),플라즈맵,2024.03.20,연,01575839,20240320001397
2380,유  강원랜드,사업보고서 (2023.12),강원랜드,2024.03.20,연,00255619,20240320001396
2381,코  티사이언티픽,사업보고서 (2023.12),티사이언티픽,2024.03.20,연,00372688,20240320001395
2382,코  일승,사업보고서 (2023.12),일승,2024.03.20,연,01396676,20240320001390
2383,코  동방선기,사업보고서 (2023.12),동방선기,2024.03.20,,00526678,20240320001388
2384,유  케이티,사업보고서 (2023.12),케이티,2024.03.20,정연,00190321,20240320001386
2385,코  메가스터디교육,사업보고서 (2023.12),메가스터디교육,2024.03.20,연,01074862,20240320001384
2386,유  한국타이어앤테크놀로지,사업보고서 (2023.12),한국타이어앤테크놀로지,2024.03.20,정연,00937324,20240320001381
2387,코  우리기술,사업보고서 (2023.12),우리기술,2024.03.20,연,00231044,20240320001377
2388,코  베노티앤알,사업보고서 (2023.12),베노티앤알,2024.03.20,연,01043853,20240320001375
2389,유  제주항공  IR,사업보고서 (2023.12),제주항공,2024.03.20,연,00555874,20240320001373
2390,코  파워넷,사업보고서 (2023.12),파워넷,2024.03.20,연,00231354,20240320001372
2391,코  흥국에프엔비  IR,사업보고서 (2023.12),흥국에프엔비,2024.03.20,연,00916516,20240320001371
2392,넥  아하,[기재정정]사업보고서 (2023.03),아하,2024.03.20,연,00677334,20240320001370
2393,유  KEC,사업보고서 (2023.12),KEC,2024.03.20,정연,00589127,20240320001367
2394,코  디젠스,사업보고서 (2023.12),디젠스,2024.03.20,연,00576789,20240320001366
2395,코  GST,사업보고서 (2023.12),GST,2024.03.20,연,00540863,20240320001365
2396,코  CSA 코스믹,사업보고서 (2023.12),CSA 코스믹,2024.03.20,정연,00406037,20240320001364
2397,코  구영테크,사업보고서 (2023.12),구영테크,2024.03.20,연,00202060,20240320001361
2398,코  파커스,사업보고서 (2023.12),파커스,2024.03.20,연,00384762,20240320001362
2399,넥  에피바이오텍,사업보고서 (2023.12),에피바이오텍,2024.03.20,,01281541,20240320001359
2400,유  삼양식품,사업보고서 (2023.12),삼양식품,2024.03.20,연,00126955,20240320001358
2401,코  유니트론텍  IR,사업보고서 (2023.12),유니트론텍,2024.03.20,연,00879020,20240320001357
2402,코  엠젠솔루션,사업보고서 (2023.12),엠젠솔루션,2024.03.20,정연,00110884,20240320001355
2403,유  세진중공업,사업보고서 (2023.12),세진중공업,2024.03.20,연,00415628,20240320001354
2404,넥  큐엠씨,사업보고서 (2023.12),큐엠씨,2024.03.20,정,00816696,20240320001350
2405,코  원준,사업보고서 (2023.12),원준,2024.03.20,연,01459212,20240320001347
2406,코  대신밸런스제14호스팩,[기재정정]사업보고서 (2023.12),대신밸런스제14호스팩,2024.03.20,,01696451,20240320001346
2407,유  플레이그램,사업보고서 (2023.12),플레이그램,2024.03.20,연,00103130,20240320001345
2408,유  DGB금융지주,사업보고서 (2023.12),DGB금융지주,2024.03.20,정연,00878915,20240320001342
2409,유  코스모화학,사업보고서 (2023.12),코스모화학,2024.03.20,연,00160302,20240320001341
2410,코  휴림네트웍스  IR,사업보고서 (2023.12),휴림네트웍스,2024.03.20,연,00623184,20240320001338
2411,코  에스티큐브,사업보고서 (2023.12),에스티큐브,2024.03.20,연,00273110,20240320001337
2412,유  교촌에프앤비,사업보고서 (2023.12),교촌에프앤비,2024.03.20,연,00453284,20240320001336
2413,코  브이엠,사업보고서 (2023.12),브이엠,2024.03.20,연,00544577,20240320001332
2414,넥  아하,[기재정정]사업보고서 (2022.03),아하,2024.03.20,연,00677334,20240320001329
2415,코  한울소재과학,사업보고서 (2023.12),한울소재과학,2024.03.20,연,00560122,20240320001327
2416,코  피앤씨테크,사업보고서 (2023.12),피앤씨테크,2024.03.20,,00525864,20240320001320
2417,코  케이옥션,사업보고서 (2023.12),케이옥션,2024.03.20,연,00668600,20240320001318
2418,유  수산중공업,사업보고서 (2023.12),수산중공업,2024.03.20,연,00135111,20240320001315
2419,유  대우건설,사업보고서 (2023.12),대우건설,2024.03.20,연,00124540,20240320001313
2420,코  플루토스,사업보고서 (2023.12),플루토스,2024.03.20,연,00110750,20240320001311
2421,코  코스텍시스,사업보고서 (2023.12),코스텍시스,2024.03.20,정,01476219,20240320001310
2422,코  하이퍼코퍼레이션,사업보고서 (2023.12),하이퍼코퍼레이션,2024.03.20,,00391197,20240320001307
2423,코  우리이앤엘,사업보고서 (2023.12),우리이앤엘,2024.03.20,연,00815095,20240320001306
2424,코  메카로,사업보고서 (2023.12),메카로,2024.03.20,연,00652007,20240320001303
2425,코  포메탈,사업보고서 (2023.12),포메탈,2024.03.20,,00188797,20240320001300
2426,코  차바이오텍  IR,사업보고서 (2023.12),차바이오텍,2024.03.20,연,00525679,20240320001299
2427,코  누리플렉스,사업보고서 (2023.12),누리플렉스,2024.03.20,정연,00269889,20240320001298
2428,코  글로본  IR,사업보고서 (2023.12),글로본,2024.03.20,,00159731,20240320001296
2429,유  에스디바이오센서,사업보고서 (2023.12),에스디바이오센서,2024.03.20,연,00854997,20240320001291
2430,유  HDC현대EP,사업보고서 (2023.12),HDC현대EP,2024.03.20,정연,00357935,20240320001289
2431,코  KB오토시스,사업보고서 (2023.12),KB오토시스,2024.03.20,연,00157539,20240320001284
2432,코  피엔케이피부임상연구센타,사업보고서 (2023.12),피엔케이피부임상연구센타,2024.03.20,연,01290381,20240320001282
2433,코  아미노로직스,사업보고서 (2023.12),아미노로직스,2024.03.20,연,00466428,20240320001281
2434,넥  이노벡스,사업보고서 (2023.12),이노벡스,2024.03.20,,01353848,20240320001279
2435,코  새빗켐,사업보고서 (2023.12),새빗켐,2024.03.20,,00862880,20240320001278
2436,코  대신밸런스제15호스팩,[기재정정]사업보고서 (2023.12),대신밸런스제15호스팩,2024.03.20,,01751448,20240320001276
2437,유  키움증권,사업보고서 (2023.12),키움증권,2024.03.20,연,00296290,20240320001275
2438,유  명문제약,사업보고서 (2023.12),명문제약,2024.03.20,정연,00121039,20240320001273
2439,코  MDS테크,사업보고서 (2023.12),MDS테크,2024.03.20,연,00445841,20240320001272
2440,코  씨씨에스,사업보고서 (2023.12),씨씨에스,2024.03.20,연,00249441,20240320001271
2441,유  영진약품,사업보고서 (2023.12),영진약품,2024.03.20,,00141149,20240320001268
2442,코  디에이치엑스컴퍼니,사업보고서 (2023.12),디에이치엑스컴퍼니,2024.03.20,정연,00180865,20240320001267
2443,코  대주산업,사업보고서 (2023.12),대주산업,2024.03.20,연,00112457,20240320001261
2444,유  인팩,사업보고서 (2023.12),인팩,2024.03.20,연,00180795,20240320001260
2445,유  덴티움,사업보고서 (2023.12),덴티움,2024.03.20,연,00526599,20240320001258
2446,기  파나케이아,사업보고서 (2023.12),파나케이아,2024.03.20,연,00353018,20240320001257
2447,코  영우디에스피,사업보고서 (2023.12),영우디에스피,2024.03.20,연,00569646,20240320001255
2448,유  파미셀,사업보고서 (2023.12),파미셀,2024.03.20,,00145163,20240320001254
2449,코  넥스틴,사업보고서 (2023.12),넥스틴,2024.03.20,연,01080252,20240320001253
2450,코  차백신연구소  IR,사업보고서 (2023.12),차백신연구소,2024.03.20,,01141599,20240320001251
2451,코  에스에프에이,사업보고서 (2023.12),에스에프에이,2024.03.20,연,00358271,20240320001248
2452,코  비츠로셀,사업보고서 (2023.12),비츠로셀,2024.03.20,연,00154718,20240320001245
2453,유  S-Oil,사업보고서 (2023.12),S-Oil,2024.03.20,연,00138279,20240320001242
2454,유  TP,사업보고서 (2023.12),TP,2024.03.20,연,00154329,20240320001241
2455,유  한전기술,사업보고서 (2023.12),한전기술,2024.03.20,연,00159209,20240320001238
2456,코  예스24,사업보고서 (2023.12),예스24,2024.03.20,연,00362858,20240320001237
2457,코  아우딘퓨쳐스,사업보고서 (2023.12),아우딘퓨쳐스,2024.03.20,연,01080687,20240320001234
2458,코  대양전기공업,사업보고서 (2023.12),대양전기공업,2024.03.20,연,00111193,20240320001224
2459,코  플리토  IR,사업보고서 (2023.12),플리토,2024.03.20,연,01237434,20240320001222
2460,유  이노션,사업보고서 (2023.12),이노션,2024.03.20,정연,00565154,20240320001221
2461,유  DSR제강,사업보고서 (2023.12),DSR제강,2024.03.20,,00151298,20240320001220
2462,유  LF,사업보고서 (2023.12),LF,2024.03.20,연,00593032,20240320001217
2463,코  세아메카닉스,[기재정정]사업보고서 (2023.12),세아메카닉스,2024.03.20,,00534701,20240320001215
2464,유  케이티앤지,사업보고서 (2023.12),케이티앤지,2024.03.20,연,00244455,20240320001212
2465,코  디바이스이엔지,사업보고서 (2023.12),디바이스이엔지,2024.03.20,연,00624509,20240320001211
2466,유  화승코퍼레이션,사업보고서 (2023.12),화승코퍼레이션,2024.03.20,연,00166272,20240320001210
2467,코  알티캐스트,사업보고서 (2023.12),알티캐스트,2024.03.20,정연,00364254,20240320001206
2468,코  넥슨게임즈,사업보고서 (2023.12),넥슨게임즈,2024.03.20,연,01096341,20240320001202
2469,넥  유엑스엔,사업보고서 (2023.12),유엑스엔,2024.03.20,,01396931,20240320001200
2470,유  대유에이텍,사업보고서 (2023.12),대유에이텍,2024.03.20,연,00149804,20240320001199
2471,코  알멕,사업보고서 (2023.12),알멕,2024.03.20,연,00229030,20240320001197
2472,코  하나기술,사업보고서 (2023.12),하나기술,2024.03.20,정연,00601191,20240320001196
2473,넥  바이오텐,사업보고서 (2023.12),바이오텐,2024.03.20,,01352575,20240320001194
2474,유  스타에스엠리츠,사업보고서 (2023.12),스타에스엠리츠,2024.03.20,연,01035289,20240320001192
2475,유  현대리바트,[기재정정]사업보고서 (2023.12),현대리바트,2024.03.20,연,00300548,20240320001190
2476,코  협진  IR,사업보고서 (2023.12),협진,2024.03.20,,00808068,20240320001188
2477,코  대명에너지,사업보고서 (2023.12),대명에너지,2024.03.20,연,01150515,20240320001187
2478,코  대동스틸,사업보고서 (2023.12),대동스틸,2024.03.20,정,00109268,20240320001181
2479,코  케일럼,사업보고서 (2023.12),케일럼,2024.03.20,연,00961507,20240320001180
2480,코  스마트레이더시스템,사업보고서 (2023.12),스마트레이더시스템,2024.03.20,연,01555215,20240320001173
2481,코  에이팩트,사업보고서 (2023.12),에이팩트,2024.03.20,,00667425,20240320001169
2482,유  쏘카  IR,사업보고서 (2023.12),쏘카,2024.03.20,연,01026157,20240320001168
2483,코  에스앤더블류,사업보고서 (2023.12),에스앤더블류,2024.03.20,,00137012,20240320001167
2484,유  유유제약,사업보고서 (2023.12),유유제약,2024.03.20,연,00144818,20240320001162
2485,유  대웅,사업보고서 (2023.12),대웅,2024.03.20,연,00111810,20240320001160
2486,코  제주반도체,사업보고서 (2023.12),제주반도체,2024.03.20,정연,00447487,20240320001158
2487,코  삼보산업,사업보고서 (2023.12),삼보산업,2024.03.20,연,00125822,20240320001154
2488,기  지에스엘,사업보고서 (2023.12),지에스엘,2024.03.20,연,00936361,20240320001151
2489,코  에프엔씨엔터,사업보고서 (2023.12),에프엔씨엔터,2024.03.20,연,00925295,20240320001148
2490,유  조광피혁,사업보고서 (2023.12),조광피혁,2024.03.20,,00148939,20240320001147
2491,넥  삼미금속,사업보고서 (2023.12),삼미금속,2024.03.20,,00125664,20240320001142
2492,코  서울제약,사업보고서 (2023.12),서울제약,2024.03.20,,00131018,20240320001139
2493,코  휴비츠,사업보고서 (2023.12),휴비츠,2024.03.20,연,00398668,20240320001137
2494,유  종근당,사업보고서 (2023.12),종근당,2024.03.20,연,00992871,20240320001136
2495,기  지디,사업보고서 (2023.12),지디,2024.03.20,,00676122,20240320001133
2496,코  동양에스텍,사업보고서 (2023.12),동양에스텍,2024.03.20,연,00178851,20240320001131
2497,코  바이브컴퍼니,사업보고서 (2023.12),바이브컴퍼니,2024.03.20,연,00403793,20240320001130
2498,유  HLB글로벌,사업보고서 (2023.12),HLB글로벌,2024.03.20,연,00169048,20240320001129
2499,코  시공테크,사업보고서 (2023.12),시공테크,2024.03.20,연,00170026,20240320001127
2500,코  핸디소프트,사업보고서 (2023.12),핸디소프트,2024.03.20,연,00793155,20240320001126
2501,유  롯데지주  IR,사업보고서 (2023.12),롯데지주,2024.03.20,연,00120562,20240320001124
2502,유  대웅제약,사업보고서 (2023.12),대웅제약,2024.03.20,연,00427483,20240320001120
2503,유  NICE,사업보고서 (2023.12),NICE,2024.03.20,연,00158316,20240320001115
2504,유  주성코퍼레이션,사업보고서 (2023.12),주성코퍼레이션,2024.03.20,연,00753643,20240320001116
2505,넥  노브메타파마,사업보고서 (2023.12),노브메타파마,2024.03.20,,01065785,20240320001114
2506,코  코오롱생명과학,사업보고서 (2023.12),코오롱생명과학,2024.03.20,정연,00525642,20240320001113
2507,코  삼영이엔씨,사업보고서 (2023.12),삼영이엔씨,2024.03.20,,00288343,20240320001112
2508,코  오리콤,사업보고서 (2023.12),오리콤,2024.03.20,연,00141671,20240320001111
2509,코  상상인  IR,사업보고서 (2023.12),상상인,2024.03.20,연,00306162,20240320001109
2510,코  팬스타엔터프라이즈,사업보고서 (2023.12),팬스타엔터프라이즈,2024.03.20,,00339072,20240320001108
2511,코  모비스,사업보고서 (2023.12),모비스,2024.03.20,연,01165155,20240320001107
2512,코  텔레칩스,사업보고서 (2023.12),텔레칩스,2024.03.20,연,00423177,20240320001106
2513,코  이렘,사업보고서 (2023.12),이렘,2024.03.20,,00116426,20240320001102
2514,코  아나패스,사업보고서 (2023.12),아나패스,2024.03.20,,00761952,20240320001096
2515,기  에스케이엔무브,사업보고서 (2023.12),에스케이엔무브,2024.03.20,연,00786711,20240320001093
2516,코  금강철강,사업보고서 (2023.12),금강철강,2024.03.20,연,00105475,20240320001092
2517,기  에스케이지오센트릭,사업보고서 (2023.12),에스케이지오센트릭,2024.03.20,연,00852078,20240320001086
2518,코  코스맥스엔비티  IR,사업보고서 (2023.12),코스맥스엔비티,2024.03.20,연,00656289,20240320001083
2519,코  이오테크닉스,사업보고서 (2023.12),이오테크닉스,2024.03.20,연,00246417,20240320001082
2520,유  LIG넥스원,[기재정정]사업보고서 (2023.12),LIG넥스원,2024.03.20,연,00503668,20240320001078
2521,넥  무진메디,사업보고서 (2023.12),무진메디,2024.03.20,,01293388,20240320001073
2522,유  한국종합기술,사업보고서 (2023.12),한국종합기술,2024.03.20,,00159500,20240320001071
2523,유  서울식품공업,사업보고서 (2023.12),서울식품공업,2024.03.20,,00130879,20240320001070
2524,코  HB솔루션,사업보고서 (2023.12),HB솔루션,2024.03.20,연,00523936,20240320001069
2525,코  화인써키트,사업보고서 (2023.12),화인써키트,2024.03.20,정연,00527002,20240320001068
2526,코  한국전자금융,사업보고서 (2023.12),한국전자금융,2024.03.20,연,00363769,20240320001066
2527,코  이엘피  IR,사업보고서 (2023.12),이엘피,2024.03.20,연,00374020,20240320001064
2528,유  알루코,사업보고서 (2023.12),알루코,2024.03.20,연,00117027,20240320001063
2529,코  오파스넷,사업보고서 (2023.12),오파스넷,2024.03.20,연,00867849,20240320001058
2530,유  티에이치엔,사업보고서 (2023.12),티에이치엔,2024.03.20,연,00118965,20240320001057
2531,코  고려신용정보,사업보고서 (2023.12),고려신용정보,2024.03.20,연,00336297,20240320001055
2532,기  이루다,사업보고서 (2023.12),이루다,2024.03.20,연,01142400,20240320001051
2533,기  SK인천석유화학,사업보고서 (2023.12),SK인천석유화학,2024.03.20,연,00979074,20240320001050
2534,코  세운메디칼,사업보고서 (2023.12),세운메디칼,2024.03.20,연,00362201,20240320001045
2535,유  온타이드,사업보고서 (2023.12),온타이드,2024.03.20,연,00168331,20240320001042
2536,코  아이에이,사업보고서 (2023.12),아이에이,2024.03.20,연,00252269,20240320001039
2537,코  공구우먼,사업보고서 (2023.12),공구우먼,2024.03.20,,01307335,20240320001038
2538,코  코윈테크,사업보고서 (2023.12),코윈테크,2024.03.20,연,01211232,20240320001036
2539,코  큐리언트,사업보고서 (2023.12),큐리언트,2024.03.20,연,01042650,20240320001035
2540,코  신화콘텍,사업보고서 (2023.12),신화콘텍,2024.03.20,연,00925189,20240320001028
2541,기  에스엔유프리시젼,사업보고서 (2023.12),에스엔유프리시젼,2024.03.20,연,00455981,20240320001025
2542,코  이스트에이드,사업보고서 (2023.12),이스트에이드,2024.03.20,연,01128622,20240320001024
2543,유  에쓰씨엔지니어링,사업보고서 (2023.12),에쓰씨엔지니어링,2024.03.20,정연,00121969,20240320001023
2544,코  셀바이오휴먼텍,사업보고서 (2023.12),셀바이오휴먼텍,2024.03.20,연,01288410,20240320001022
2545,기  에스케이온,사업보고서 (2023.12),에스케이온,2024.03.20,연,01592447,20240320001016
2546,코  아셈스,사업보고서 (2023.12),아셈스,2024.03.20,연,00922304,20240320001014
2547,코  CJ프레시웨이,사업보고서 (2023.12),CJ프레시웨이,2024.03.20,연,00127954,20240320001012
2548,유  금호전기,사업보고서 (2023.12),금호전기,2024.03.20,연,00106395,20240320001009
2549,코  로보티즈,사업보고서 (2023.12),로보티즈,2024.03.20,연,00946030,20240320001005
2550,코  바이오솔루션  IR,사업보고서 (2023.12),바이오솔루션,2024.03.20,,00560982,20240320000998
2551,코  샘씨엔에스,사업보고서 (2023.12),샘씨엔에스,2024.03.20,,01199727,20240320000997
2552,코  메디콕스,사업보고서 (2023.12),메디콕스,2024.03.20,연,00356839,20240320000995
2553,코  파두,사업보고서 (2023.12),파두,2024.03.20,연,01292291,20240320000994
2554,코  옵트론텍,사업보고서 (2023.12),옵트론텍,2024.03.20,연,00327396,20240320000993
2555,코  에스넷,사업보고서 (2023.12),에스넷,2024.03.20,연,00264635,20240320000992
2556,유  조광페인트,사업보고서 (2023.12),조광페인트,2024.03.20,연,00148920,20240320000988
2557,코  국전약품,사업보고서 (2023.12),국전약품,2024.03.20,연,01329957,20240320000987
2558,넥  라피치,사업보고서 (2023.12),라피치,2024.03.20,,01466832,20240320000976
2559,코  팬엔터테인먼트,사업보고서 (2023.12),팬엔터테인먼트,2024.03.20,,00397191,20240320000974
2560,코  이노룰스,사업보고서 (2023.12),이노룰스,2024.03.20,연,01341630,20240320000972
2561,코  엠투아이,사업보고서 (2023.12),엠투아이,2024.03.20,,00670766,20240320000964
2562,유  휠라홀딩스,사업보고서 (2023.12),휠라홀딩스,2024.03.20,연,00195229,20240320000962
2563,코  와이지-원,사업보고서 (2023.12),와이지-원,2024.03.20,정연,00139719,20240320000961
2564,코  유에스티,사업보고서 (2023.12),유에스티,2024.03.20,,01196313,20240320000959
2565,코  안국약품,사업보고서 (2023.12),안국약품,2024.03.20,정연,00139205,20240320000958
2566,코  청담글로벌,사업보고서 (2023.12),청담글로벌,2024.03.20,정연,01534577,20240320000957
2567,코  애드바이오텍,사업보고서 (2023.12),애드바이오텍,2024.03.20,연,01022902,20240320000955
2568,코  바텍  IR,사업보고서 (2023.12),바텍,2024.03.20,연,00264255,20240320000954
2569,유  화승알앤에이,사업보고서 (2023.12),화승알앤에이,2024.03.20,연,01532603,20240320000953
2570,코  팸텍,사업보고서 (2023.12),팸텍,2024.03.20,연,01146220,20240320000951
2571,유  SK이노베이션,사업보고서 (2023.12),SK이노베이션,2024.03.20,연,00631518,20240320000950
2572,코  웨이버스,사업보고서 (2023.12),웨이버스,2024.03.20,연,01408999,20240320000943
2573,코  엘오티베큠  IR,사업보고서 (2023.12),엘오티베큠,2024.03.20,연,00484682,20240320000941
2574,코  광무,사업보고서 (2023.12),광무,2024.03.20,연,00186452,20240320000939
2575,코  수젠텍,사업보고서 (2023.12),수젠텍,2024.03.20,연,01063954,20240320000938
2576,코  플래티어,사업보고서 (2023.12),플래티어,2024.03.20,,01454341,20240320000936
2577,코  아이티아이즈,사업보고서 (2023.12),아이티아이즈,2024.03.20,연,01429840,20240320000934
2578,코  RF머트리얼즈,사업보고서 (2023.12),RF머트리얼즈,2024.03.20,정연,01343665,20240320000933
2579,코  코닉오토메이션,사업보고서 (2023.12),코닉오토메이션,2024.03.20,,01573284,20240320000928
2580,코  핌스,사업보고서 (2023.12),핌스,2024.03.20,연,01405390,20240320000929
2581,코  TPC,사업보고서 (2023.12),TPC,2024.03.20,연,00108649,20240320000927
2582,넥  탈로스,사업보고서 (2023.12),탈로스,2024.03.20,,01020269,20240320000922
2583,유  제이알글로벌리츠,사업보고서 (2023.12),제이알글로벌리츠,2024.03.20,연,01415892,20240320000921
2584,코  우주일렉트로,사업보고서 (2023.12),우주일렉트로,2024.03.20,연,00390903,20240320000915
2585,유  남광토건,사업보고서 (2023.12),남광토건,2024.03.20,연,00107066,20240320000911
2586,코  태웅로직스,사업보고서 (2023.12),태웅로직스,2024.03.20,연,00562245,20240320000910
2587,유  남성,사업보고서 (2023.12),남성,2024.03.20,연,00172185,20240320000908
2588,코  올리패스,사업보고서 (2023.12),올리패스,2024.03.20,,01070149,20240320000907
2589,코  원바이오젠,사업보고서 (2023.12),원바이오젠,2024.03.20,연,01326224,20240320000902
2590,유  동양고속,사업보고서 (2023.12),동양고속,2024.03.20,연,00540641,20240320000900
2591,코  에스폴리텍,사업보고서 (2023.12),에스폴리텍,2024.03.20,연,00340272,20240320000899
2592,유  KTcs,사업보고서 (2023.12),KTcs,2024.03.20,연,00372882,20240320000896
2593,코  레뷰코퍼레이션,사업보고서 (2023.12),레뷰코퍼레이션,2024.03.20,정연,01468061,20240320000895
2594,유  성보화학,사업보고서 (2023.12),성보화학,2024.03.20,연,00132725,20240320000890
2595,코  아난티,사업보고서 (2023.12),아난티,2024.03.20,연,00161781,20240320000889
2596,코  DH오토리드,사업보고서 (2023.12),DH오토리드,2024.03.20,연,01182578,20240320000886
2597,코  에스와이스틸텍,사업보고서 (2023.12),에스와이스틸텍,2024.03.20,,01135084,20240320000887
2598,코  원풍,사업보고서 (2023.12),원풍,2024.03.20,연,00144012,20240320000881
2599,유  팜젠사이언스,사업보고서 (2023.12),팜젠사이언스,2024.03.20,연,00135050,20240320000880
2600,코  드림인사이트,사업보고서 (2023.12),드림인사이트,2024.03.20,정,01492688,20240320001420
2601,유  황금에스티,사업보고서 (2023.12),황금에스티,2024.03.20,연,00218575,20240320000874
2602,넥  EMB,사업보고서 (2023.12),EMB,2024.03.20,정연,01117246,20240320000872
2603,유  현대로템,사업보고서 (2023.12),현대로템,2024.03.20,연,00302926,20240320000873
2604,넥  크로넥스,사업보고서 (2023.12),크로넥스,2024.03.20,,01034730,20240320000871
2605,유  LX인터내셔널  IR,[기재정정]사업보고서 (2023.12),LX인터내셔널,2024.03.20,연,00120076,20240320000868
2606,코  퓨쳐켐,사업보고서 (2023.12),퓨쳐켐,2024.03.20,연,01053540,20240320000866
2607,코  라온피플,사업보고서 (2023.12),라온피플,2024.03.20,연,01251489,20240320000863
2608,코  밀리의서재,[기재정정]사업보고서 (2023.12),밀리의서재,2024.03.20,,01467451,20240320000861
2609,코  서희건설,사업보고서 (2023.12),서희건설,2024.03.20,정연,00219848,20240320000858
2610,코  SCI평가정보,사업보고서 (2023.12),SCI평가정보,2024.03.20,연,00260745,20240320000856
2611,유  SHD,사업보고서 (2023.12),SHD,2024.03.20,,00137809,20240320000855
2612,코  서남,사업보고서 (2023.12),서남,2024.03.20,,00867973,20240320000853
2613,유  한성기업,사업보고서 (2023.12),한성기업,2024.03.20,,00161860,20240320000851
2614,코  휴온스  IR,사업보고서 (2023.12),휴온스,2024.03.20,연,01159853,20240320000849
2615,코  디엔에이링크,사업보고서 (2023.12),디엔에이링크,2024.03.20,연,00642541,20240320000848
2616,넥  플럼라인생명과학,사업보고서 (2023.12),플럼라인생명과학,2024.03.20,,01063237,20240320000847
2617,코  케이엠제약,사업보고서 (2023.12),케이엠제약,2024.03.20,,01095704,20240320000846
2618,유  한창제지,사업보고서 (2023.12),한창제지,2024.03.20,,00163761,20240320000842
2619,코  아주IB투자,사업보고서 (2023.12),아주IB투자,2024.03.20,연,00156895,20240320000841
2620,코  아비코전자,사업보고서 (2023.12),아비코전자,2024.03.20,연,00138598,20240320000840
2621,코  윈팩,사업보고서 (2023.12),윈팩,2024.03.20,,00536286,20240320000836
2622,코  루멘스,사업보고서 (2023.12),루멘스,2024.03.20,연,00406329,20240320000835
2623,유  수산인더스트리,사업보고서 (2023.12),수산인더스트리,2024.03.20,연,00193328,20240320000834
2624,코  넥스트칩,사업보고서 (2023.12),넥스트칩,2024.03.20,,01515864,20240320000830
2625,코  씨유박스,사업보고서 (2023.12),씨유박스,2024.03.20,,01315042,20240320000828
2626,코  엔지켐생명과학  IR,사업보고서 (2023.12),엔지켐생명과학,2024.03.20,연,00606886,20240320000827
2627,코  SFA반도체,사업보고서 (2023.12),SFA반도체,2024.03.20,연,00301246,20240320000826
