번호,공시대상회사,보고서명,제출인,접수일자,비고,popup_href,report_href
1,기  대한은박지,사업보고서 (2003.09),대한은박지,2003.12.30,연,00113173,20030709000780
2,유  하이트진로,사업보고서 (2003.09),하이트진로,2003.12.30,정연,00150244,20030709000780
3,코  브이티,사업보고서 (2003.09),브이티,2003.12.29,,00150165,20030709000780
4,코  디지틀조선,사업보고서 (2003.09),디지틀조선,2003.12.29,,00231442,20030709000780
5,코  일지테크,사업보고서 (2003.09),일지테크,2003.12.29,정,00146560,20030709000780
6,코  소프트센,사업보고서 (2003.09),소프트센,2003.12.29,연,00204226,20030709000780
7,기  금강화섬,사업보고서 (2003.09),금강화섬,2003.12.29,,00105509,20030709000780
8,유  이건산업,사업보고서 (2003.09),이건산업,2003.12.29,정연,00145446,20030709000780
9,유  에이프로젠바이오로직스,사업보고서 (2003.09),에이프로젠바이오로직스,2003.12.29,,00101044,20030709000780
10,유  신영와코루,사업보고서 (2003.09),신영와코루,2003.12.29,,00136624,20030709000780
11,유  금비,사업보고서 (2003.09),금비,2003.12.29,,00168401,20030709000780
12,코  아이씨디,사업보고서 (2003.09),아이씨디,2003.12.29,,00298377,20030709000780
13,유  방림,사업보고서 (2003.09),방림,2003.12.29,연,00122348,20030709000780
14,코  이건홀딩스,사업보고서 (2003.09),이건홀딩스,2003.12.29,연,00184889,20030709000780
15,코  인터엠,사업보고서 (2003.09),인터엠,2003.12.29,,00145914,20030709000780
16,코  보성파워텍,사업보고서 (2003.09),보성파워텍,2003.12.29,,00267881,20030709000780
17,유  SUN&L,사업보고서 (2003.09),SUN&L,2003.12.27,,00132211,20030709000780
18,유  성창기업지주,사업보고서 (2003.09),성창기업지주,2003.12.27,정,00133335,20030709000780
19,코  중앙에너비스,사업보고서 (2003.09),중앙에너비스,2003.12.27,정,00149770,20030709000780
20,코  티씨케이,사업보고서 (2003.09),티씨케이,2003.12.26,,00245472,20030709000780
21,유  팜젠사이언스,사업보고서 (2003.09),팜젠사이언스,2003.12.26,,00135050,20030709000780
22,유  사조동아원,사업보고서 (2003.09),사조동아원,2003.12.26,,00137252,20030709000780
23,유  미원상사,사업보고서 (2003.09),미원상사,2003.12.19,정연,00121932,20030709000780
24,기  한국남동발전,[기재정정]사업보고서 (2002.12),한국남동발전,2003.12.16,,00389013,20030709000780
25,유  이화산업,[기재정정]사업보고서 (2003.03),이화산업,2003.12.04,정,00145686,20030709000780
26,기  비씨카드,[기재정정]사업보고서 (2002.12),비씨카드,2003.12.04,,00124656,20030709000780
27,기  미래엔,사업보고서 (2003.08),미래엔,2003.11.29,,00112873,20030709000780
28,기  나리지*온,[기재정정]사업보고서 (2002.12),나리지*온,2003.11.26,,00208693,20030709000780
29,기  나리지*온,[기재정정]사업보고서 (2002.12),나리지*온,2003.11.26,정,00208693,20030709000780
30,기  SK,[기재정정]사업보고서 (2002.12),SK,2003.11.06,연,00144155,20030709000780
31,기  휴스토리,[기재정정]사업보고서 (2002.12),휴스토리,2003.11.03,연,00263140,20030709000780
32,기  한신코퍼레이션,[첨부정정]사업보고서 (2003.06),한신코퍼레이션,2003.10.31,연,00253514,20030709000780
33,코  ES큐브  IR,[기재정정]사업보고서 (2003.06),ES큐브,2003.10.06,정연,00175623,20030709000780
34,기  조인트리,사업보고서 (2003.06),조인트리,2003.10.02,,00386672,20030709000780
35,기  천지산업,[기재정정]사업보고서 (2003.06),천지산업,2003.09.30,연,00151447,20030709000780
36,기  예당컴퍼니,사업보고서 (2003.06),예당컴퍼니,2003.09.29,,00252393,20030709000780
37,기  한신코퍼레이션,사업보고서 (2003.06),한신코퍼레이션,2003.09.29,정연,00253514,20030709000780
38,기  천지산업,[기재정정]사업보고서 (2003.06),천지산업,2003.09.29,정연,00151447,20030709000780
39,기  한마음상호저축은행,사업보고서 (2003.06),한마음상호저축은행,2003.09.29,,00173254,20030709000780
40,기  부산저축은행,사업보고서 (2003.06),부산저축은행,2003.09.29,연,00124054,20030709000780
41,기  제일저축은행,사업보고서 (2003.06),제일저축은행,2003.09.29,연,00174129,20030709000780
42,코  파워로직스,사업보고서 (2003.06),파워로직스,2003.09.29,,00269612,20030709000780
43,기  으뜸상호저축은행,사업보고서 (2003.06),으뜸상호저축은행,2003.09.29,,00148188,20030709000780
44,기  코크렙제2호기업구조조정부동산투자회사,사업보고서 (2003.06),코크렙제2호기업구조조정부동산투자회사,2003.09.29,,00425360,20030709000780
45,기  코크렙제1호기업구조조정부동산투자회사,사업보고서 (2003.06),코크렙제1호기업구조조정부동산투자회사,2003.09.29,,00398534,20030709000780
46,기  천지산업,사업보고서 (2003.06),천지산업,2003.09.29,정연,00151447,20030709000780
47,코  TPC,사업보고서 (2003.06),TPC,2003.09.29,,00108649,20030709000780
48,유  모나용평,사업보고서 (2003.06),모나용평,2003.09.29,,00365989,20030709000780
49,기  남양,[기재정정]사업보고서 (2003.06),남양,2003.09.29,,00107446,20030709000780
50,코  양지사,사업보고서 (2003.06),양지사,2003.09.29,,00139685,20030709000780
51,코  푸드웰,사업보고서 (2003.06),푸드웰,2003.09.29,,00165103,20030709000780
52,기  남양,사업보고서 (2003.06),남양,2003.09.29,정,00107446,20030709000780
53,기  모빌링크텔레콤,사업보고서 (2003.06),모빌링크텔레콤,2003.09.29,,00263991,20030709000780
54,코  마크로젠,사업보고서 (2003.06),마크로젠,2003.09.29,,00261373,20030709000780
55,유  SH에너지화학,사업보고서 (2003.06),SH에너지화학,2003.09.29,연,00136457,20030709000780
56,기  조은저축은행,사업보고서 (2003.06),조은저축은행,2003.09.29,,00136095,20030709000780
57,코  부방,사업보고서 (2003.06),부방,2003.09.29,,00243067,20030709000780
58,유  세원정공,사업보고서 (2003.06),세원정공,2003.09.29,연,00134316,20030709000780
59,유  황금에스티,사업보고서 (2003.06),황금에스티,2003.09.29,,00218575,20030709000780
60,코  대아티아이  IR,사업보고서 (2003.06),대아티아이,2003.09.29,정,00318316,20030709000780
61,유  만호제강,사업보고서 (2003.06),만호제강,2003.09.27,연,00120872,20030709000780
62,코  HRS,사업보고서 (2003.06),HRS,2003.09.27,,00230911,20030709000780
63,유  체시스,사업보고서 (2003.06),체시스,2003.09.27,,00125576,20030709000780
64,기  신원정보기술,사업보고서 (2003.06),신원정보기술,2003.09.27,,00318033,20030709000780
65,기  솔로몬저축은행,사업보고서 (2003.06),솔로몬저축은행,2003.09.27,,00189343,20030709000780
66,기  진흥저축은행,[기재정정]사업보고서 (2003.06),진흥저축은행,2003.09.27,연,00150855,20030709000780
67,기  한국저축은행,사업보고서 (2003.06),한국저축은행,2003.09.27,연,00104704,20030709000780
68,기  진흥저축은행,사업보고서 (2003.06),진흥저축은행,2003.09.26,정연,00150855,20030709000780
69,기  서울상호저축은행,사업보고서 (2003.06),서울상호저축은행,2003.09.26,,00130815,20030709000780
70,코  푸른저축은행,사업보고서 (2003.06),푸른저축은행,2003.09.26,연,00124805,20030709000780
71,기  애큐온저축은행,사업보고서 (2003.06),애큐온저축은행,2003.09.26,,00111014,20030709000780
72,코  ES큐브  IR,사업보고서 (2003.06),ES큐브,2003.09.26,정연,00175623,20030709000780
73,기  교보메리츠퍼스트기업구조조정부동산투자회사,사업보고서 (2003.06),교보메리츠퍼스트기업구조조정부동산투자회사,2003.09.26,,00386876,20030709000780
74,기  인터피온반도체,사업보고서 (2003.06),인터피온반도체,2003.09.26,,00111591,20030709000780
75,기  퓨쳐인포넷,사업보고서 (2003.06),퓨쳐인포넷,2003.09.26,,00225210,20030709000780
76,기  현주컴퓨터,사업보고서 (2003.06),현주컴퓨터,2003.09.26,,00244330,20030709000780
77,기  남한제지,사업보고서 (2003.06),남한제지,2003.09.26,정,00107923,20030709000780
78,유  대한제분,사업보고서 (2003.06),대한제분,2003.09.26,연,00113243,20030709000780
79,유  비비안,사업보고서 (2003.06),비비안,2003.09.26,연,00107677,20030709000780
80,유  신성통상,사업보고서 (2003.06),신성통상,2003.09.26,연,00136341,20030709000780
81,기  두함지개발,사업보고서 (2003.06),두함지개발,2003.09.26,,00131328,20030709000780
82,유  샘표,사업보고서 (2003.06),샘표,2003.09.26,,00130091,20030709000780
83,기  한솔아트원제지,사업보고서 (2003.06),한솔아트원제지,2003.09.25,연,00137702,20030709000780
84,기  한진피앤씨,사업보고서 (2003.06),한진피앤씨,2003.09.23,,00163619,20030709000780
85,코  동성화인텍,사업보고서 (2003.06),동성화인텍,2003.09.22,연,00231105,20030709000780
86,기  지브이테크,사업보고서 (2003.06),지브이테크,2003.09.17,,00264413,20030709000780
87,기  대백저축은행,사업보고서 (2003.06),대백저축은행,2003.09.16,,00110060,20030709000780
88,기  두산모트롤,[첨부정정]사업보고서,두산모트롤,2003.09.04,,00241087,20030709000780
89,기  두산모트롤,사업보고서 (2002.12),두산모트롤,2003.09.04,정,00241087,20030709000780
90,코  유니크,사업보고서 (2003.06),유니크,2003.09.02,,00147152,20030709000780
91,코  잉크테크,사업보고서 (2003.05),잉크테크,2003.08.27,,00261656,20030709000780
92,유  신영증권,[기재정정]사업보고서 (2003.03),신영증권,2003.08.06,연,00136721,20030709000780
93,유  신영증권,[기재정정]사업보고서 (2003.03),신영증권,2003.08.05,정연,00136721,20030709000780
94,기  케이알라인,사업보고서 (2002.12),케이알라인,2003.07.31,,00318778,20030709000780
95,코  KBI메탈,사업보고서 (2003.04),KBI메탈,2003.07.29,,00158024,20030709000780
96,기  래피더스,사업보고서 (2002.12),래피더스,2003.07.29,,00346832,20030709000780
97,유  온타이드,[기재정정]사업보고서 (2002.12),온타이드,2003.07.25,연,00168331,20030709000780
98,기  경향닷컴,[기재정정]사업보고서 (2003.03),경향닷컴,2003.07.22,,00348584,20030709000780
99,기  광덕물산,[기재정정]사업보고서 (2003.03),광덕물산,2003.07.10,,00103583,20030709000780
100,유  태경비케이,[기재정정]사업보고서 (2002.12),태경비케이,2003.07.09,연,00122481,20030709000780
101,기  아태위성산업,사업보고서 (2002.12),아태위성산업,2003.07.07,,00341545,20030626000131
102,유  유유제약,[기재정정]사업보고서 (2003.03),유유제약,2003.07.03,,00144818,20030626000131
103,기  엠피맨닷컴,사업보고서 (2003.03),엠피맨닷컴,2003.07.03,,00318343,20030626000131
104,기  경향닷컴,[첨부정정]사업보고서,경향닷컴,2003.07.02,정,00348584,20030626000131
105,기  경향닷컴,사업보고서 (2003.03),경향닷컴,2003.07.02,정,00348584,20030626000131
106,기  광덕물산,사업보고서 (2003.03),광덕물산,2003.07.02,정,00103583,20030626000131
107,넥  원포유,사업보고서 (2002.12),원포유,2003.07.01,,00337296,20030626000131
108,코  대성창투,사업보고서 (2003.03),대성창투,2003.07.01,,00109037,20030626000131
109,코  바른손,사업보고서 (2003.03),바른손,2003.07.01,,00122205,20030626000131
110,기  아이엠증권,사업보고서 (2003.03),아이엠증권,2003.07.01,,00148665,20030626000131
111,기  조인에너지,사업보고서 (2003.03),조인에너지,2003.07.01,,00174305,20030626000131
112,기  케이비캐피탈,사업보고서 (2003.03),케이비캐피탈,2003.07.01,,00161408,20030626000131
113,기  케이티렌탈,사업보고서 (2003.03),케이티렌탈,2003.07.01,,00325723,20030626000131
114,기  재익정보통신,사업보고서 (2002.12),재익정보통신,2003.06.30,,00272351,20030626000131
115,기  신한투자증권,사업보고서 (2003.03),신한투자증권,2003.06.30,정연,00138321,20030626000131
116,유  신영증권,사업보고서 (2003.03),신영증권,2003.06.30,정연,00136721,20030626000131
117,유  DB금융투자,사업보고서 (2003.03),DB금융투자,2003.06.30,연,00115694,20030626000131
118,기  에스와이코퍼레이션,사업보고서 (2003.03),에스와이코퍼레이션,2003.06.30,,00126885,20030626000131
119,유  DB손해보험,사업보고서 (2003.03),DB손해보험,2003.06.30,연,00159102,20030626000131
120,기  한화투자증권,사업보고서 (2003.03),한화투자증권,2003.06.30,연,00262196,20030626000131
121,기  우리종합금융,사업보고서 (2003.03),우리종합금융,2003.06.30,,00104102,20030626000131
122,유  사조대림,사업보고서 (2003.03),사조대림,2003.06.30,연,00109718,20030626000131
123,기  KB손해보험,사업보고서 (2003.03),KB손해보험,2003.06.30,연,00120216,20030626000131
124,유  현대해상,사업보고서 (2003.03),현대해상,2003.06.30,연,00164973,20030626000131
125,기  부산방직공업,사업보고서 (2003.03),부산방직공업,2003.06.30,,00124018,20030626000131
126,기  화인자산관리,사업보고서 (2003.03),화인자산관리,2003.06.30,연,00156521,20030626000131
127,유  동원금속,사업보고서 (2003.03),동원금속,2003.06.30,연,00118008,20030626000131
128,기  세신,사업보고서 (2003.03),세신,2003.06.30,,00133928,20030626000131
129,코  3S,사업보고서 (2003.03),3S,2003.06.30,정,00378363,20030626000131
130,기  고려시멘트,사업보고서 (2003.03),고려시멘트,2003.06.30,,00102821,20030626000131
131,코  플루토스,사업보고서 (2003.03),플루토스,2003.06.30,연,00110750,20030626000131
132,유  대양금속,사업보고서 (2003.03),대양금속,2003.06.30,정연,00111111,20030626000131
133,유  상상인증권,사업보고서 (2003.03),상상인증권,2003.06.30,,00112059,20030626000131
134,기  레이더스컴퍼니,사업보고서 (2003.03),레이더스컴퍼니,2003.06.30,,00330017,20030626000131
135,기  덴소코리아,사업보고서 (2003.03),덴소코리아,2003.06.30,,00334244,20030626000131
136,유  부국증권,사업보고서 (2003.03),부국증권,2003.06.30,정,00123772,20030626000131
137,유  유안타증권,사업보고서 (2003.03),유안타증권,2003.06.30,정연,00117601,20030626000131
138,기  케이디지엠텍,사업보고서 (2003.03),케이디지엠텍,2003.06.30,정,00183215,20030626000131
139,기  메리츠증권,사업보고서 (2003.03),메리츠증권,2003.06.30,정연,00163682,20030626000131
140,유  대웅제약,사업보고서 (2003.03),대웅제약,2003.06.30,정,00427483,20030626000131
141,유  롯데손해보험,사업보고서 (2003.03),롯데손해보험,2003.06.30,,00113562,20030626000131
142,유  대웅,사업보고서 (2003.03),대웅,2003.06.30,정연,00111810,20030626000131
143,유  흥국화재,사업보고서 (2003.03),흥국화재,2003.06.30,정,00103176,20030626000131
144,유  일동홀딩스,사업보고서 (2003.03),일동홀딩스,2003.06.30,연,00146083,20030626000131
145,기  NH농협증권,사업보고서 (2003.03),NH농협증권,2003.06.30,정연,00116860,20030626000131
146,코  캠시스,사업보고서 (2003.03),캠시스,2003.06.30,,00330044,20030626000131
147,기  신광기업,사업보고서 (2003.03),신광기업,2003.06.30,,00135670,20030626000131
148,기  메리츠종합금융,사업보고서 (2003.03),메리츠종합금융,2003.06.30,,00161639,20030626000131
149,코  대신정보통신,사업보고서 (2003.03),대신정보통신,2003.06.30,연,00110875,20030626000131
150,기  동양인터내셔널,[기재정정]사업보고서 (2003.03),동양인터내셔널,2003.06.30,연,00219112,20030626000131
151,기  아이엠투자증권,사업보고서 (2003.03),아이엠투자증권,2003.06.30,,00149327,20030626000131
152,유  동화약품,사업보고서 (2003.03),동화약품,2003.06.30,정,00119195,20030626000131
153,코  화성밸브,사업보고서 (2003.03),화성밸브,2003.06.30,,00217743,20030626000131
154,유  NH투자증권,사업보고서 (2003.03),NH투자증권,2003.06.30,연,00120182,20030626000131
155,기  하나IB증권,사업보고서 (2003.03),하나IB증권,2003.06.30,정,00115038,20030626000131
156,기  대웅바이오,사업보고서 (2003.03),대웅바이오,2003.06.30,정,00111829,20030626000131
157,유  한국주철관공업,사업보고서 (2003.03),한국주철관공업,2003.06.28,,00159573,20030626000131
158,유  콜마홀딩스,사업보고서 (2003.03),콜마홀딩스,2003.06.28,정,00203290,20030626000131
159,유  유유제약,사업보고서 (2003.03),유유제약,2003.06.28,정,00144818,20030626000131
160,유  일양약품,사업보고서 (2003.03),일양약품,2003.06.28,연,00146454,20030626000131
161,코  동일스틸럭스,사업보고서 (2003.03),동일스틸럭스,2003.06.28,,00172945,20030626000131
162,유  사조오양,사업보고서 (2003.03),사조오양,2003.06.28,,00141875,20030626000131
163,유  SK증권,사업보고서 (2003.03),SK증권,2003.06.28,연,00131850,20030626000131
164,유  국제약품,사업보고서 (2003.03),국제약품,2003.06.28,,00104722,20030626000131
165,기  동원증권,사업보고서 (2003.03),동원증권,2003.06.28,연,00162142,20030626000131
166,유  미래에셋증권  IR,사업보고서 (2003.03),미래에셋증권,2003.06.28,정연,00111722,20030626000131
167,유  삼성생명,사업보고서 (2003.03),삼성생명,2003.06.28,연,00126256,20030626000131
168,코  한국캐피탈,사업보고서 (2003.03),한국캐피탈,2003.06.28,연,00149594,20030626000131
169,유  오리엔트바이오,사업보고서 (2003.03),오리엔트바이오,2003.06.27,,00141626,20030626000131
170,유  교보증권,사업보고서 (2003.03),교보증권,2003.06.27,정연,00113359,20030626000131
171,기  동양인터내셔널,사업보고서 (2003.03),동양인터내셔널,2003.06.27,정연,00219112,20030626000131
172,기  메리츠화재해상보험,사업보고서 (2003.03),메리츠화재해상보험,2003.06.27,,00117744,20030626000131
173,유  한화투자증권,사업보고서 (2003.03),한화투자증권,2003.06.27,연,00148610,20030626000131
174,기  케이비증권,사업보고서 (2003.03),케이비증권,2003.06.27,연,00164876,20030626000131
175,기  휴리프,사업보고서 (2003.03),휴리프,2003.06.27,,00142698,20030626000131
176,기  스타리스,사업보고서 (2003.03),스타리스,2003.06.27,,00162878,20030626000131
177,코  에스씨디,사업보고서 (2003.03),에스씨디,2003.06.27,,00171867,20030626000131
178,유  에스엘,사업보고서 (2003.03),에스엘,2003.06.27,연,00125521,20030626000131
179,기  우리증권,사업보고서 (2003.03),우리증권,2003.06.27,정,00163178,20030626000131
180,유  한양증권,사업보고서 (2003.03),한양증권,2003.06.27,정,00162416,20030626000131
181,유  대신증권,사업보고서 (2003.03),대신증권,2003.06.27,연,00110893,20030626000131
182,유  삼성증권,사업보고서 (2003.03),삼성증권,2003.06.27,연,00104856,20030626000131
183,기  제일화재해상보험,사업보고서 (2003.03),제일화재해상보험,2003.06.27,연,00148744,20030626000131
184,기  산은캐피탈,사업보고서 (2003.03),산은캐피탈,2003.06.27,연,00260356,20030626000131
185,유  삼성화재해상보험,사업보고서 (2003.03),삼성화재해상보험,2003.06.27,연,00139214,20030626000131
186,기  동양오리온투자증권(구:동양오리온투자신탁증권),사업보고서 (2003.03),동양오리온투자증권(구:동양오리온투자신탁증권),2003.06.27,,00149901,20030626000131
187,유  대구백화점,사업보고서 (2003.03),대구백화점,2003.06.27,연,00108977,20030626000131
188,유  한화손해보험,사업보고서 (2003.03),한화손해보험,2003.06.27,,00135917,20030626000131
189,기  한일약품공업  IR,사업보고서 (2003.03),한일약품공업,2003.06.27,,00163044,20030626000131
190,유  유화증권,사업보고서 (2003.03),유화증권,2003.06.27,,00145190,20030626000131
191,유  유나이티드,사업보고서 (2003.03),유나이티드,2003.06.27,,00158963,20030626000131
192,기  국제엘렉트릭코리아,사업보고서 (2003.03),국제엘렉트릭코리아,2003.06.27,,00218052,20030626000131
193,유  신일전자,사업보고서 (2003.03),신일전자,2003.06.27,,00173698,20030626000131
194,유  현대차증권,사업보고서 (2003.03),현대차증권,2003.06.27,,00137997,20030626000131
195,유  부광약품,사업보고서 (2003.03),부광약품,2003.06.27,정,00123718,20030626000131
196,코  CNH,사업보고서 (2003.03),CNH,2003.06.27,,00149266,20030626000131
197,유  한국전자홀딩스,사업보고서 (2003.03),한국전자홀딩스,2003.06.27,연,00159254,20030626000131
198,유  유진증권,사업보고서 (2003.03),유진증권,2003.06.27,연,00131054,20030626000131
199,유  코리안리,사업보고서 (2003.03),코리안리,2003.06.27,,00113191,20030626000131
200,유  이화산업,사업보고서 (2003.03),이화산업,2003.06.26,정,00145686,20030626000131
201,기  하나에프앤아이,사업보고서 (2003.03),하나에프앤아이,2003.06.26,,00170442,20030429000349
202,기  화인파트너스,사업보고서 (2003.03),화인파트너스,2003.06.26,,00104421,20030429000349
203,유  대동전자,사업보고서 (2003.03),대동전자,2003.06.24,연,00157104,20030429000349
204,기  그린손해보험,사업보고서 (2003.03),그린손해보험,2003.06.23,,00104971,20030429000349
205,기  세종,사업보고서 (2003.03),세종,2003.06.19,연,00247443,20030429000349
206,유  GS건설,[기재정정]사업보고서 (2002.12),GS건설,2003.06.17,연,00120030,20030429000349
207,기  한국투수개발,사업보고서 (2002.12),한국투수개발,2003.06.16,,00326193,20030429000349
208,기  인터넷시큐리티,사업보고서 (2002.12),인터넷시큐리티,2003.06.12,,00264033,20030429000349
209,코  광림,[기재정정]사업보고서 (2002.12),광림,2003.06.12,,00103635,20030429000349
210,유  인스코비  IR,[첨부정정]사업보고서 (2002.12),인스코비,2003.05.31,연,00122825,20030429000349
211,유  인스코비  IR,[첨부정정]사업보고서 (2002.12),인스코비,2003.05.31,정연,00122825,20030429000349
212,기  SK,[기재정정]사업보고서 (2002.12),SK,2003.05.31,정연,00144155,20030429000349
213,기  아이티켓,사업보고서 (2002.12),아이티켓,2003.05.28,,00260833,20030429000349
214,코  메이슨캐피탈,사업보고서 (2003.03),메이슨캐피탈,2003.05.27,,00136101,20030429000349
215,기  도레이케미칼,[기재정정]사업보고서 (2002.12),도레이케미칼,2003.05.26,연,00148717,20030429000349
216,유  SK네트웍스,[기재정정]사업보고서 (2002.12),SK네트웍스,2003.05.21,연,00131780,20030429000349
217,유  대한전선,[기재정정]사업보고서 (2002.12),대한전선,2003.05.20,연,00113207,20030429000349
218,기  현우맥플러스,사업보고서 (2002.12),현우맥플러스,2003.05.20,,00258096,20030429000349
219,유  에스원,[기재정정]사업보고서 (2002.12),에스원,2003.05.20,연,00158501,20030429000349
220,유  TCC스틸,[기재정정]사업보고서 (2002.12),TCC스틸,2003.05.17,연,00117300,20030429000349
221,유  SK디스커버리,[기재정정]사업보고서 (2002.12),SK디스커버리,2003.05.17,연,00131832,20030429000349
222,기  그린기술투자,[기재정정]사업보고서 (2002.12),그린기술투자,2003.05.16,,00116073,20030429000349
223,기  국민신용정보,사업보고서 (2002.12),국민신용정보,2003.05.16,,00376541,20030429000349
224,유  한솔홈데코,[기재정정]사업보고서 (2002.12),한솔홈데코,2003.05.15,,00203582,20030429000349
225,유  현대코퍼레이션,[기재정정]사업보고서 (2002.12),현대코퍼레이션,2003.05.15,연,00164812,20030429000349
226,유  SK디스커버리,[기재정정]사업보고서 (2002.12),SK디스커버리,2003.05.15,정연,00131832,20030429000349
227,기  보홍,[기재정정]사업보고서 (2002.12),보홍,2003.05.15,,00269287,20030429000349
228,유  SKC  IR,[기재정정]사업보고서 (2002.12),SKC,2003.05.15,연,00139889,20030429000349
229,기  SK,[기재정정]사업보고서 (2002.12),SK,2003.05.15,정연,00144155,20030429000349
230,유  동국홀딩스,[기재정정]사업보고서 (2002.12),동국홀딩스,2003.05.15,연,00114792,20030429000349
231,유  동국홀딩스,[첨부정정]사업보고서 (2002.12),동국홀딩스,2003.05.15,정연,00114792,20030429000349
232,유  LG  IR,[기재정정]사업보고서 (2002.12),LG,2003.05.15,연,00120021,20030429000349
233,유  LG  IR,[기재정정]사업보고서 (2002.12),LG,2003.05.15,정연,00120021,20030429000349
234,유  현대코퍼레이션,[첨부정정]사업보고서 (2002.12),현대코퍼레이션,2003.05.15,정연,00164812,20030429000349
235,유  LG  IR,[기재정정]사업보고서 (2002.12),LG,2003.05.15,정연,00120021,20030429000349
236,유  LG  IR,[기재정정]사업보고서 (2002.12),LG,2003.05.15,정연,00120021,20030429000349
237,유  SNT홀딩스,[기재정정]사업보고서 (2002.12),SNT홀딩스,2003.05.15,,00225159,20030429000349
238,유  LG  IR,[기재정정]사업보고서 (2002.12),LG,2003.05.15,정연,00120021,20030429000349
239,유  LG  IR,[기재정정]사업보고서 (2002.12),LG,2003.05.15,정연,00120021,20030429000349
240,유  LG  IR,[기재정정]사업보고서 (2002.12),LG,2003.05.15,정연,00120021,20030429000349
241,유  LG  IR,[기재정정]사업보고서 (2002.12),LG,2003.05.15,정연,00120021,20030429000349
242,유  LG  IR,[기재정정]사업보고서 (2002.12),LG,2003.05.15,정연,00120021,20030429000349
243,기  두산건설,[기재정정]사업보고서 (2002.12),두산건설,2003.05.15,연,00115852,20030429000349
244,기  케이티프리텔,[기재정정]사업보고서 (2002.12),케이티프리텔,2003.05.15,연,00244871,20030429000349
245,코  아비코전자,[기재정정]사업보고서 (2002.12),아비코전자,2003.05.15,,00138598,20030429000349
246,코  성도이엔지,[기재정정]사업보고서 (2002.12),성도이엔지,2003.05.15,,00216498,20030429000349
247,기  지앤디윈텍,[기재정정]사업보고서 (2002.12),지앤디윈텍,2003.05.15,,00335924,20030429000349
248,코  한국정보공학,[기재정정]사업보고서 (2002.12),한국정보공학,2003.05.15,연,00261957,20030429000349
249,코  코메론,[기재정정]사업보고서 (2002.12),코메론,2003.05.14,,00152783,20030429000349
250,유  삼익THK,[기재정정]사업보고서 (2002.12),삼익THK,2003.05.14,,00127802,20030429000349
251,코  삼현철강,[기재정정]사업보고서 (2002.12),삼현철강,2003.05.14,,00128926,20030429000349
252,기  에스케이에코플랜트,[첨부정정]사업보고서 (2002.12),에스케이에코플랜트,2003.05.14,연,00131799,20030429000349
253,기  에스케이에코플랜트,[첨부정정]사업보고서,에스케이에코플랜트,2003.05.14,정연,00131799,20030429000349
254,기  에스케이에코플랜트,[첨부정정]사업보고서 (2002.12),에스케이에코플랜트,2003.05.14,정연,00131799,20030429000349
255,기  에스케이에코플랜트,[기재정정]사업보고서 (2002.12),에스케이에코플랜트,2003.05.14,정연,00131799,20030429000349
256,유  휴스틸,[기재정정]사업보고서 (2002.12),휴스틸,2003.05.14,,00156488,20030429000349
257,유  에이프로젠,[기재정정]사업보고서 (2002.12),에이프로젠,2003.05.13,,00152385,20030429000349
258,기  쌍용건설,[첨부정정]사업보고서,쌍용건설,2003.05.13,연,00138206,20030429000349
259,코  동국산업,[기재정정]사업보고서 (2002.12),동국산업,2003.05.10,연,00172680,20030429000349
260,코  아비코전자,[기재정정]사업보고서 (2002.12),아비코전자,2003.05.09,정,00138598,20030429000349
261,기  씨앤상선,[기재정정]사업보고서 (2002.12),씨앤상선,2003.05.07,,00134060,20030429000349
262,코  케이바이오,[기재정정]사업보고서 (2002.12),케이바이오,2003.05.07,,00255105,20030429000349
263,기  지앤엘,[기재정정]사업보고서 (2002.12),지앤엘,2003.05.07,,00106456,20030429000349
264,기  도레이케미칼,[첨부정정]사업보고서 (2002.12),도레이케미칼,2003.05.07,정연,00148717,20030429000349
265,기  도레이케미칼,[첨부정정]사업보고서 (2002.12),도레이케미칼,2003.05.07,정연,00148717,20030429000349
266,유  HMM,[기재정정]사업보고서 (2002.12),HMM,2003.05.07,연,00164645,20030429000349
267,기  코리아이앤디,[기재정정]사업보고서 (2002.12),코리아이앤디,2003.05.07,,00172103,20030429000349
268,기  휴스토리,[첨부정정]사업보고서 (2002.12),휴스토리,2003.05.06,정연,00263140,20030429000349
269,유  SK디스커버리,[첨부정정]사업보고서 (2002.12),SK디스커버리,2003.05.06,정연,00131832,20030429000349
270,유  동양,[첨부정정]사업보고서 (2002.12),동양,2003.05.06,연,00117337,20030429000349
271,유  동양,[첨부정정]사업보고서 (2002.12),동양,2003.05.06,정연,00117337,20030429000349
272,코  와이지-원,[첨부정정]사업보고서 (2002.12),와이지-원,2003.05.03,연,00139719,20030429000349
273,유  현대코퍼레이션,[첨부정정]사업보고서 (2002.12),현대코퍼레이션,2003.05.02,정연,00164812,20030429000349
274,기  케이피케미칼,[기재정정]사업보고서 (2002.12),케이피케미칼,2003.05.02,,00399773,20030429000349
275,기  한도하이테크,[기재정정]사업보고서 (2002.12),한도하이테크,2003.05.02,,00363033,20030429000349
276,유  LG화학,[첨부정정]사업보고서 (2002.12),LG화학,2003.05.02,연,00356361,20030429000349
277,기  동양매직,[첨부정정]사업보고서 (2002.12),동양매직,2003.05.02,연,00198572,20030429000349
278,코  에이디칩스,[기재정정]사업보고서 (2002.12),에이디칩스,2003.05.02,,00356927,20030429000349
